EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
280,5.914397239685059,120400,-103.81499,-22.75411,-0.90477,0.00157,2.96011,2.95267,686.41912,-913.24828,-0.15930,0.01994,-0.10839,-0.21587,0.01506,0.00004,0.01516,0.01499,0.01880,0.00006,0.01888,0.01870,-0.02696,0.73027,1.84609,-2.08991,-0.41720,0.08050,-0.17798,-0.65211,0.55720,0.03458,0.68162,0.48747,0.54146,0.03438,0.65489,0.46046,3.20797,0.16645,3.64327,2.73143,9.64205,1.13906,14.78427,7.71207,9.04819,0.95551,12.30500,7.28796,-2.02795,0.03087,-1.94816,-2.10534,0.61399,0.01036,0.64563,0.58870,0.51292,0.33768,1.95709,-0.05897,-3.61084,0.10418,-3.37621,-3.93900,5.98755,0.18839,6.49156,5.51771,5.99948,0.22216,6.65180,5.45729,5.99351,0.17928,6.45707,5.48750,3.25454,0.06579,3.42730,3.07848,16.86104,2.88562,35.69789,13.27883,-5.32825,1.38133,-2.27987,-10.56598,-0.04523,0.01835,0.01099,-0.08102,0.68294,0.01395,0.71991,0.64207,3.87211,0.60136,6.25509,2.80244,-3.68936,0.50601,-2.94505,-5.52164
281,4.614967584609985,120800,-103.69594,-45.00244,0.61888,0.03056,2.46813,2.11623,717.30575,-910.39414,-0.15880,0.01843,-0.10839,-0.20625,0.01529,0.00011,0.01546,0.01510,0.01892,0.00009,0.01910,0.01879,0.26087,0.57056,1.82934,-1.27169,-0.40044,0.06802,-0.22869,-0.60197,0.55719,0.03152,0.65521,0.48366,0.54439,0.03197,0.63946,0.46362,3.23700,0.17474,3.80829,2.80897,9.37739,0.88711,12.87439,7.71358,9.13735,1.14140,12.81254,7.21857,-2.03072,0.02211,-1.97113,-2.08965,0.61727,0.01296,0.65898,0.58262,0.54643,0.35368,1.63691,-0.00311,-3.66385,0.13514,-3.38641,-4.02150,6.07675,0.17599,6.56392,5.52644,6.05057,0.17271,6.50356,5.57097,6.06366,0.14000,6.44768,5.69151,3.27387,0.07833,3.51607,2.98428,17.47609,3.44421,41.93913,13.27583,-5.17935,1.41566,-2.68950,-10.08988,-0.04284,0.01564,0.00337,-0.08237,0.69255,0.01560,0.73109,0.65191,3.94622,0.67371,6.44845,2.96810,-3.71884,0.51745,-2.82808,-5.63822
282,3.892449140548706,121200,-110.57250,-42.04992,-0.88253,0.00157,2.74054,1.15028,625.53155,-903.36249,-0.15821,0.02076,-0.09552,-0.20714,0.01533,0.00006,0.01546,0.01523,0.01916,0.00004,0.01923,0.01910,-0.07870,0.66451,1.62382,-2.25481,-0.38861,0.07616,-0.20698,-0.63247,0.56617,0.03635,0.67214,0.49258,0.55665,0.03692,0.67560,0.47606,3.20498,0.14862,3.68056,2.63044,9.56314,0.95333,13.04890,7.49522,9.27333,1.23151,14.35314,7.01301,-2.01786,0.02802,-1.92028,-2.08427,0.62120,0.01291,0.65474,0.59065,0.58747,0.33627,1.61532,-0.00967,-3.67660,0.11440,-3.43367,-4.04848,5.94320,0.17796,6.45425,5.51800,6.02015,0.20037,6.55509,5.36794,5.98168,0.16376,6.40034,5.44297,3.29874,0.07809,3.54484,3.05145,17.42786,3.01141,42.02542,13.70392,-5.29153,1.46950,-2.17195,-11.03299,-0.04132,0.01471,0.00201,-0.08376,0.69165,0.01380,0.72303,0.64312,4.01320,0.66362,6.58789,2.92823,-3.74759,0.49087,-2.89222,-5.29396
283,3.8446290493011475,121600,-112.05328,-73.02401,0.77881,0.01201,3.11040,0.72215,801.65006,-1018.99270,-0.15950,0.02032,-0.08970,-0.21739,0.01528,0.00007,0.01545,0.01519,0.01921,0.00004,0.01930,0.01914,0.09178,0.73293,1.95430,-1.70135,-0.36628,0.07432,-0.17399,-0.55954,0.57442,0.03476,0.68489,0.50069,0.56125,0.03159,0.63601,0.46923,3.23885,0.15415,3.71869,2.86452,9.71791,1.10905,14.94011,7.41076,9.08256,0.85780,12.23817,7.15541,-2.00873,0.02958,-1.93529,-2.07891,0.62461,0.01352,0.65792,0.58419,0.61008,0.31528,2.00000,0.00547,-3.67098,0.11714,-3.44958,-3.98990,6.05877,0.20468,6.58770,5.51309,5.98425,0.20748,6.40279,5.51550,6.02151,0.18027,6.47761,5.58085,3.29548,0.08074,3.55546,3.08545,17.21232,2.61418,26.91126,13.55805,-5.42520,1.55536,-2.42394,-13.00488,-0.03541,0.01609,0.01012,-0.07128,0.70811,0.01700,0.76148,0.66374,4.04184,0.59129,6.13668,3.05823,-3.73104,0.50624,-2.80825,-5.35072
284,4.931644439697266,122000,-126.37013,-48.60265,0.76651,0.05348,2.94356,1.93456,469.38670,-817.99681,-0.15545,0.01953,-0.10177,-0.21140,0.01535,0.00007,0.01547,0.01524,0.01926,0.00011,0.01941,0.01912,-0.04490,0.68774,1.85573,-1.42817,-0.34723,0.07910,-0.10852,-0.57836,0.57601,0.03377,0.68668,0.48417,0.56646,0.03535,0.69703,0.48353,3.26175,0.15789,3.86456,2.92771,9.71174,1.09110,13.61518,7.82581,9.19520,1.03104,14.14232,6.90007,-1.99603,0.02950,-1.92000,-2.07859,0.62824,0.01365,0.66083,0.59376,0.64193,0.32312,1.85969,0.02640,-3.65083,0.10286,-3.42053,-3.98487,5.94332,0.19308,6.44513,5.47464,6.03713,0.19670,6.50070,5.50074,5.99023,0.16929,6.45690,5.65321,3.29727,0.08175,3.55435,3.10875,17.45094,2.67208,27.57597,13.40662,-5.24081,1.38146,-2.71666,-12.20074,-0.03807,0.01993,0.01629,-0.09236,0.71533,0.01431,0.76142,0.67631,4.03809,0.63088,6.25704,3.09457,-3.81180,0.50497,-2.93495,-5.20425
285,3.0994999408721924,122400,-121.86259,-34.82343,0.87930,0.00160,2.28275,0.81509,785.41237,-967.16621,-0.15876,0.01968,-0.11547,-0.21553,0.01541,0.00013,0.01567,0.01523,0.01947,0.00006,0.01959,0.01936,0.29439,0.74143,2.00497,-1.67380,-0.32876,0.07641,-0.04783,-0.49969,0.58622,0.03644,0.69418,0.48708,0.56752,0.03368,0.66415,0.48917,3.26725,0.16647,3.94707,2.87402,9.89164,1.12376,14.57288,7.92346,9.18117,0.99918,12.91984,7.10021,-2.00832,0.02831,-1.93523,-2.07217,0.62197,0.01305,0.66163,0.59238,0.65264,0.40383,2.00000,-0.01266,-3.65576,0.10201,-3.41148,-4.06302,6.10572,0.21321,6.60513,5.48655,6.03741,0.20451,6.46890,5.58269,6.07156,0.18255,6.49290,5.59060,3.30038,0.07043,3.49466,3.15224,18.15061,3.76926,43.24049,13.52994,-5.07238,1.39622,-2.24829,-10.75331,-0.03403,0.01931,0.01519,-0.09140,0.71852,0.01701,0.76322,0.66796,4.03158,0.69375,7.12096,3.04880,-3.76084,0.53176,-2.91240,-5.70144
286,3.574415445327759,122800,-127.37905,-52.89221,0.81326,0.00157,2.55436,1.01840,792.49972,-1040.75272,-0.15956,0.01949,-0.09778,-0.21891,0.01579,0.00004,0.01585,0.01567,0.01959,0.00008,0.01979,0.01949,0.15325,0.62103,2.05066,-1.25789,-0.30597,0.08435,-0.08945,-0.53040,0.58289,0.03722,0.70180,0.49894,0.56533,0.04003,0.71451,0.48162,3.23567,0.14517,3.75836,2.81131,9.88943,1.12586,13.68133,7.43396,9.25641,0.96692,12.29438,7.32175,-2.00914,0.02814,-1.94834,-2.08099,0.62608,0.01202,0.66082,0.58812,0.55201,0.30381,1.92941,-0.02366,-3.65291,0.10037,-3.42985,-3.92756,6.03407,0.18504,6.53361,5.60064,6.04195,0.19986,6.79060,5.60482,6.03801,0.15392,6.50716,5.68773,3.31609,0.07520,3.56386,3.13078,17.75148,3.04512,37.06094,13.92977,-5.23174,1.37560,-2.60150,-10.61968,-0.03613,0.01630,0.01249,-0.07805,0.71217,0.01508,0.75130,0.66452,4.08404,0.77299,7.17643,3.02790,-3.74551,0.49388,-2.87154,-5.41417
287,3.248749017715454,123200,-118.95748,-50.94926,-1.02909,0.00178,2.59733,0.64960,764.97144,-958.58660,-0.15775,0.01955,-0.10581,-0.21032,0.01586,0.00004,0.01591,0.01579,0.01981,0.00002,0.01984,0.01976,0.03565,0.64706,1.88886,-1.80643,-0.27279,0.07707,-0.09867,-0.50708,0.57609,0.03332,0.69001,0.50299,0.55697,0.04033,0.73439,0.46371,3.21511,0.15359,3.68268,2.82119,9.74804,1.04484,14.14546,8.00706,9.27609,1.16092,15.49296,7.15960,-2.00610,0.02736,-1.93956,-2.08530,0.62447,0.00962,0.65699,0.59912,0.57102,0.32611,1.84610,0.02246,-3.63046,0.10113,-3.41026,-3.94962,6.00743,0.19020,6.57834,5.52478,6.01030,0.18157,6.51117,5.38984,6.00886,0.16029,6.46947,5.54762,3.31115,0.07254,3.48627,3.13845,17.10813,2.80666,40.86204,13.59662,-5.45165,1.38380,-2.20529,-10.84266,-0.03761,0.01541,0.00629,-0.08943,0.70854,0.01293,0.73625,0.66851,3.93944,0.63468,6.86590,2.91208,-3.74939,0.47703,-2.88470,-5.41579
288,4.124664306640625,123600,-116.95751,-58.79433,0.72070,0.00156,2.87287,1.25018,767.16730,-964.51034,-0.15724,0.01921,-0.09853,-0.20877,0.01593,0.00008,0.01606,0.01582,0.02007,0.00014,0.02025,0.01984,0.15937,0.69033,2.04115,-1.53941,-0.24562,0.07774,-0.00130,-0.45030,0.58086,0.03597,0.71751,0.51042,0.56416,0.03434,0.68018,0.48824,3.20859,0.15309,3.75647,2.84278,9.59536,1.10308,13.83434,7.25213,9.25070,0.99102,12.47503,7.03454,-2.01044,0.02716,-1.93066,-2.10898,0.63054,0.01242,0.65943,0.59899,0.54265,0.26728,1.58171,0.01302,-3.66589,0.10018,-3.42110,-4.00650,6.02376,0.20345,6.55744,5.56987,6.05628,0.19227,6.65654,5.51621,6.04002,0.17135,6.51149,5.61746,3.33828,0.07512,3.52208,3.16293,17.36644,3.11466,40.34990,13.61292,-5.33924,1.65985,-2.50541,-12.33032,-0.04123,0.01733,-0.00440,-0.08376,0.70798,0.01572,0.74782,0.66884,3.93127,0.54441,5.96270,2.91739,-3.78410,0.52204,-2.92731,-5.62111
289,7.505345106124878,124000,-110.09733,-113.61489,0.70557,0.00159,3.08512,4.41858,812.17086,-1092.17915,-0.15912,0.01701,-0.10089,-0.20212,0.01590,0.00008,0.01602,0.01575,0.02013,0.00008,0.02023,0.01996,-0.16145,0.70151,2.12495,-2.07749,-0.19448,0.07214,-0.00895,-0.38042,0.57855,0.03292,0.67370,0.47891,0.56256,0.03404,0.66986,0.49183,3.22188,0.15671,3.68664,2.88680,9.69163,0.93333,14.61213,7.56403,9.04329,0.83986,12.50538,7.47254,-2.00667,0.03014,-1.93660,-2.11571,0.63166,0.01548,0.66838,0.58910,0.53700,0.31621,1.68659,-0.04669,-3.66509,0.10256,-3.37702,-3.96306,5.96132,0.19513,6.47216,5.40828,5.95828,0.20913,6.59174,5.44910,5.95980,0.17452,6.52880,5.48631,3.32727,0.08450,3.51867,3.09212,16.47721,2.05893,22.86683,13.40009,-5.30752,1.51151,-2.56182,-11.58474,-0.04611,0.01554,-0.00787,-0.08612,0.69860,0.01444,0.74133,0.65879,3.83306,0.49407,5.62714,2.92911,-3.74892,0.51255,-2.74870,-5.20961
290,6.392220973968506,124400,-114.85795,-266.11744,-0.32191,0.00166,2.58375,3.80676,756.68773,-986.04769,-0.15918,0.01826,-0.11065,-0.22091,0.01576,0.00004,0.01584,0.01569,0.02007,0.00011,0.02023,0.01995,0.07088,0.76830,2.22629,-1.55210,-0.16543,0.07806,0.05138,-0.34768,0.58032,0.03654,0.68523,0.47093,0.56036,0.03618,0.67704,0.47997,3.25109,0.16515,3.77040,2.85402,9.64910,1.01152,13.55087,7.52258,9.36058,1.23505,14.28689,7.32960,-2.01709,0.03154,-1.94082,-2.10004,0.64200,0.01335,0.67765,0.61270,0.53162,0.30219,2.00000,-0.08442,-3.72255,0.12178,-3.46452,-4.21926,5.99451,0.20283,6.49963,5.45891,6.04203,0.22738,6.74061,5.50919,6.01827,0.19105,6.55643,5.61668,3.36841,0.08032,3.57720,3.15604,17.30035,3.38751,42.75283,13.41893,-5.25222,1.30999,-2.99475,-8.85806,-0.05193,0.01700,-0.01596,-0.09087,0.69670,0.01320,0.73193,0.66033,3.93249,0.68725,6.67286,2.93421,-3.66330,0.45820,-2.81005,-5.25153
291,3.5695719718933105,124800,-102.67354,-64.36951,0.81187,0.00170,2.89718,0.67065,730.87397,-857.28292,-0.16059,0.01863,-0.11732,-0.20995,0.01576,0.00003,0.01579,0.01567,0.02017,0.00002,0.02022,0.02012,-0.06207,0.74891,1.59924,-2.20451,-0.14082,0.07385,0.03001,-0.30377,0.58301,0.03483,0.67469,0.50268,0.56029,0.03506,0.68363,0.47404,3.22818,0.16465,3.60841,2.88265,9.67146,0.94718,12.64071,7.38377,9.24346,1.18789,14.01224,7.16298,-2.01951,0.03155,-1.91341,-2.10274,0.63196,0.01252,0.66308,0.59613,0.58855,0.36626,2.00000,0.00639,-3.60923,0.10354,-3.41344,-3.95553,5.97050,0.20211,6.42023,5.44417,5.99953,0.20973,6.49793,5.40160,5.98502,0.18609,6.39806,5.45081,3.31257,0.08181,3.50627,3.07888,16.69132,2.63649,30.70193,13.40046,-5.60341,1.42658,-2.53644,-11.04619,-0.06147,0.01530,-0.02111,-0.09923,0.68900,0.01391,0.72530,0.65137,3.87677,0.68062,6.54657,2.84897,-3.73380,0.49820,-2.77785,-5.58162
292,5.905895233154297,125200,-105.37059,-40.39474,0.63240,0.00158,3.05117,2.85310,778.03549,-998.62111,-0.15712,0.01993,-0.10875,-0.22556,0.01566,0.00006,0.01580,0.01556,0.02033,0.00008,0.02047,0.02020,0.12682,0.70729,1.68903,-1.48386,-0.11490,0.07461,0.08916,-0.33268,0.57464,0.03713,0.67933,0.50345,0.56047,0.03603,0.67996,0.48668,3.21903,0.17375,4.03896,2.75721,9.66174,0.98206,13.47135,7.40547,9.32003,0.96752,12.47498,7.39966,-2.03381,0.02881,-1.96808,-2.10722,0.63234,0.01255,0.67604,0.59250,0.54813,0.34355,2.00000,-0.06341,-3.66835,0.10346,-3.44485,-4.04955,6.02872,0.21015,6.62515,5.57246,6.03441,0.19337,6.52415,5.53678,6.03156,0.17532,6.41660,5.62968,3.32060,0.07786,3.57511,3.11704,17.51499,4.17110,44.89120,13.41479,-5.37532,1.44240,-2.39313,-11.18353,-0.05912,0.01724,-0.01363,-0.09951,0.68218,0.01437,0.72323,0.63642,3.96689,0.71614,6.89211,2.84252,-3.65950,0.48129,-2.89196,-5.78820
293,5.387440919876099,125600,-105.36549,-53.12188,0.66055,0.01245,2.94222,2.43272,756.11906,-953.41110,-0.15661,0.02131,-0.07782,-0.24041,0.01589,0.00004,0.01594,0.01578,0.02044,0.00007,0.02058,0.02032,0.14544,0.55100,1.57830,-1.35462,-0.08526,0.08559,0.15470,-0.28002,0.57276,0.03331,0.66071,0.48706,0.55635,0.03056,0.64685,0.48172,3.23185,0.16071,3.62864,2.86117,9.83595,1.05878,13.63919,7.74983,9.23117,1.01451,13.74170,7.25183,-2.03870,0.02534,-1.96710,-2.10466,0.63520,0.01180,0.68122,0.59989,0.48369,0.29648,2.00000,-0.09091,-3.66400,0.09515,-3.47010,-3.96330,6.03898,0.16220,6.44403,5.58919,6.03323,0.17771,6.51172,5.49406,6.03610,0.13745,6.39601,5.65773,3.34706,0.08153,3.55362,3.14869,17.29673,4.16489,45.75203,13.43303,-5.17165,1.47914,-2.81055,-11.69164,-0.06609,0.01459,-0.00503,-0.10381,0.67634,0.01543,0.72049,0.64133,3.87875,0.66110,6.82809,2.80171,-3.70078,0.48770,-2.76925,-5.54175
294,5.428163766860962,126000,-98.20690,-33.87276,-0.86678,0.00158,3.27353,2.15300,740.35518,-948.77754,-0.15830,0.02013,-0.10025,-0.22328,0.01597,0.00005,0.01607,0.01588,0.02058,0.00004,0.02065,0.02049,0.05452,0.91042,1.97941,-2.47098,-0.06121,0.07603,0.14468,-0.23468,0.57784,0.03721,0.69771,0.45629,0.55621,0.03410,0.63835,0.46773,3.18807,0.15890,3.64149,2.78956,9.95119,1.17383,13.59207,7.50887,9.14192,1.04894,13.11802,6.86748,-2.03872,0.03842,-1.91092,-2.12316,0.63007,0.01186,0.66317,0.59871,0.48321,0.29453,2.00000,-0.06414,-3.63716,0.10119,-3.39603,-3.94729,6.02811,0.24277,6.60598,5.42612,5.99805,0.25312,6.57028,5.29689,6.01308,0.22714,6.49590,5.38129,3.30044,0.07745,3.55332,3.11060,16.74489,3.96056,51.26273,12.92459,-5.27490,1.50063,-2.39747,-9.94740,-0.06966,0.01546,-0.02501,-0.10905,0.67308,0.01375,0.71792,0.63774,3.83611,0.62058,7.03710,2.71797,-3.62024,0.41617,-2.85745,-5.18860
295,3.910355567932129,126400,-90.50576,-37.92588,-1.15019,0.00175,3.13539,0.77316,790.44754,-942.79611,-0.16098,0.01976,-0.10428,-0.21644,0.01622,0.00006,0.01632,0.01607,0.02055,0.00006,0.02063,0.02044,0.04806,0.57277,1.60147,-1.26984,-0.03191,0.07179,0.17281,-0.26100,0.58101,0.03641,0.68165,0.47848,0.55625,0.03303,0.64465,0.48415,3.22221,0.16287,3.70957,2.86508,9.92089,1.17443,14.01968,7.96566,8.94560,0.80418,12.06190,7.16171,-2.04230,0.02352,-1.98181,-2.11176,0.63509,0.01055,0.65868,0.60966,0.42307,0.24749,1.41780,-0.14327,-3.66217,0.09264,-3.43632,-3.92349,6.03507,0.16562,6.40619,5.66957,5.98746,0.18632,6.52300,5.59145,6.01127,0.14341,6.40002,5.68065,3.32660,0.07773,3.55026,3.15964,16.38334,2.80167,42.14843,13.66057,-5.25224,1.38387,-2.75968,-9.84072,-0.07460,0.01794,-0.02874,-0.11268,0.66844,0.01335,0.70397,0.63068,3.70939,0.49381,6.26578,2.77320,-3.57438,0.41065,-2.79224,-5.02153
296,6.224544525146484,126800,-96.76240,-38.92406,-0.86047,0.00156,2.27583,3.94710,732.52923,-921.50465,-0.15769,0.01853,-0.11291,-0.21475,0.01640,0.00006,0.01646,0.01625,0.02051,0.00004,0.02059,0.02045,0.02078,0.61099,1.41546,-1.69409,-0.01717,0.09467,0.25887,-0.24827,0.57145,0.03256,0.66376,0.49949,0.55552,0.03011,0.64439,0.48338,3.19111,0.14659,3.58115,2.84907,9.68903,1.02559,14.18917,7.78331,9.16082,1.10933,13.04647,7.02102,-2.04467,0.02780,-1.97306,-2.11655,0.63202,0.01137,0.66171,0.60436,0.49881,0.32828,2.00000,-0.12411,-3.62028,0.08863,-3.39832,-3.86102,6.02364,0.17036,6.53679,5.54919,5.98562,0.18959,6.49841,5.48560,6.00463,0.15310,6.35790,5.57371,3.30986,0.07186,3.52606,3.11977,16.68577,3.73529,48.48773,13.85631,-5.38421,1.42939,-2.51583,-10.90275,-0.07117,0.01287,-0.03347,-0.10711,0.66598,0.01505,0.72105,0.62868,3.80074,0.68495,6.87552,2.76586,-3.67522,0.50266,-2.81166,-5.22438
297,5.13042140007019,127200,-91.80366,-24.01589,-0.88909,0.00153,2.87437,2.25447,755.45380,-926.45203,-0.15917,0.02049,-0.10861,-0.21259,0.01634,0.00002,0.01639,0.01630,0.02041,0.00004,0.02047,0.02036,-0.02616,0.56066,1.40553,-1.44249,0.01614,0.09273,0.24445,-0.19521,0.57347,0.03202,0.66309,0.49284,0.55643,0.03197,0.67255,0.48862,3.24079,0.15207,3.77884,2.86062,9.85445,1.22985,14.62749,7.30444,9.57487,1.28768,14.14472,7.21456,-2.04280,0.02364,-1.98060,-2.10265,0.63593,0.01454,0.67670,0.60364,0.49994,0.32058,2.00000,-0.02134,-3.66374,0.09551,-3.46055,-3.91613,5.98563,0.16215,6.47613,5.57946,6.00172,0.18187,6.37563,5.52133,5.99367,0.14038,6.34983,5.63748,3.33093,0.07953,3.53272,3.14190,16.55326,2.81025,42.05338,13.35452,-5.54716,1.53595,-2.28219,-11.29869,-0.06870,0.01946,-0.01056,-0.10884,0.66524,0.01340,0.70205,0.63275,3.81018,0.61958,6.90487,2.68497,-3.64829,0.46000,-2.66251,-4.89496
298,4.456103563308716,127600,-93.24608,-64.82785,-1.06364,0.00152,2.89491,1.55962,754.39626,-966.11251,-0.16039,0.02026,-0.10509,-0.22047,0.01635,0.00005,0.01646,0.01628,0.02057,0.00006,0.02063,0.02041,0.11094,0.62907,2.04221,-1.47942,0.03547,0.07598,0.26532,-0.17265,0.57093,0.03432,0.65039,0.46760,0.54990,0.03623,0.67160,0.45841,3.24918,0.15242,3.65469,2.91746,9.55519,0.88320,12.01173,7.82944,9.09978,1.06321,12.88947,6.69039,-2.05396,0.02768,-1.99542,-2.12915,0.63159,0.01353,0.66086,0.59960,0.50842,0.30242,2.00000,-0.06639,-3.67201,0.09956,-3.43320,-3.94716,6.02114,0.17267,6.41668,5.57728,6.03467,0.20062,6.64796,5.60766,6.02791,0.15776,6.51471,5.63091,3.33425,0.08985,3.66479,3.13564,16.62193,2.61298,30.96613,13.28695,-5.28335,1.50727,-2.60508,-12.49748,-0.06701,0.01719,-0.02749,-0.11329,0.66037,0.01342,0.69996,0.61804,3.75819,0.59901,6.94936,2.76365,-3.66142,0.46790,-2.70529,-5.54308
299,5.82568621635437,128000,-93.27626,-47.19651,0.76657,0.00307,2.46156,3.36101,745.09245,-953.81656,-0.15850,0.01982,-0.10674,-0.21289,0.01646,0.00004,0.01650,0.01633,0.02075,0.00006,0.02085,0.02062,-0.04639,0.75067,2.18944,-1.73264,0.06007,0.08093,0.30469,-0.14532,0.57171,0.03673,0.68960,0.47802,0.55731,0.03602,0.70084,0.47082,3.25358,0.16234,3.76687,2.82611,9.85765,1.22019,15.83338,7.83274,9.27729,1.07714,13.41070,7.41437,-2.04724,0.03131,-1.96672,-2.14000,0.63050,0.01162,0.65603,0.60103,0.50191,0.37780,2.00000,-0.10494,-3.66452,0.09978,-3.45817,-4.07278,5.98098,0.19784,6.51410,5.49482,5.99617,0.21710,6.76341,5.45597,5.98857,0.18834,6.55434,5.56588,3.32913,0.07537,3.57022,3.11543,16.70079,3.32090,41.58272,13.20850,-5.45693,1.65426,-2.70272,-11.60194,-0.06171,0.01663,-0.01870,-0.11105,0.66141,0.01343,0.69871,0.62905,3.80168,0.71066,6.96474,2.75121,-3.62879,0.49573,-2.76607,-5.58474
300,5.6301352977752686,128400,-95.21688,-52.68346,0.84495,0.00154,2.98814,2.64040,765.89446,-937.64925,-0.15649,0.01952,-0.10349,-0.20445,0.01637,0.00006,0.01647,0.01626,0.02066,0.00010,0.02085,0.02056,0.10606,0.81961,2.21510,-1.85427,0.08610,0.07950,0.29724,-0.17483,0.57322,0.03547,0.68719,0.47304,0.55569,0.03336,0.65803,0.46702,3.26902,0.16888,3.75504,2.86516,9.79349,1.05288,13.11560,7.11701,9.34351,1.15243,13.41742,7.03401,-2.05288,0.03756,-1.97380,-2.14988,0.62933,0.01313,0.65959,0.58458,0.47305,0.37909,2.00000,-0.14410,-3.66502,0.09953,-3.43416,-3.90294,6.02261,0.21232,6.51873,5.42227,6.03064,0.23987,6.67973,5.48742,6.02662,0.20553,6.55771,5.53524,3.34047,0.07822,3.51850,3.12926,17.19345,3.30902,44.83376,13.64448,-5.29902,1.55301,-1.49240,-12.02901,-0.06000,0.01758,-0.01464,-0.10260,0.66252,0.01303,0.69691,0.62755,3.87695,0.70876,6.68743,2.92649,-3.60012,0.44003,-2.79385,-5.11167
301,4.788527250289917,128800,-94.15902,-52.07280,0.78780,0.01358,3.14802,1.62688,714.35848,-892.75524,-0.16092,0.01834,-0.10921,-0.22681,0.01652,0.00006,0.01659,0.01642,0.02082,0.00002,0.02086,0.02078,0.03285,0.64907,1.46569,-1.81546,0.11570,0.08200,0.31784,-0.09588,0.56835,0.03352,0.65755,0.48959,0.55409,0.03290,0.66081,0.47558,3.27922,0.16091,3.74723,2.90515,9.82874,1.09935,13.45719,7.54309,9.13056,1.03421,13.08148,7.35498,-2.05043,0.02927,-1.96070,-2.11867,0.63523,0.01386,0.67447,0.60503,0.50831,0.29331,1.69282,0.02402,-3.70094,0.09094,-3.47629,-3.99285,6.01555,0.17711,6.48590,5.52914,6.00043,0.20412,6.49047,5.48165,6.00799,0.16320,6.36378,5.54479,3.36626,0.08044,3.58997,3.16654,16.88135,2.34340,26.10208,13.78832,-5.23451,1.30164,-2.68308,-9.81124,-0.06298,0.01664,-0.02217,-0.10259,0.66226,0.01328,0.69390,0.62872,3.78952,0.54799,6.05440,2.77310,-3.69491,0.42558,-2.88560,-5.22859
302,5.764629602432251,129200,-95.36729,-32.82577,-1.16108,0.00157,2.41570,3.34730,743.64289,-926.72384,-0.15826,0.01900,-0.10246,-0.21009,0.01652,0.00007,0.01662,0.01637,0.02085,0.00006,0.02093,0.02072,-0.00693,0.71098,1.88684,-2.32199,0.13967,0.07566,0.33902,-0.06257,0.57457,0.03423,0.66181,0.49378,0.55922,0.03277,0.67668,0.46974,3.27345,0.15980,3.66774,2.92724,9.65780,1.07729,13.43086,7.51714,9.26299,1.12187,12.78137,7.34631,-2.05070,0.03082,-1.95420,-2.13511,0.63289,0.01171,0.66550,0.59225,0.47056,0.31636,1.87346,-0.03838,-3.68445,0.08969,-3.50549,-3.90343,5.98298,0.21427,6.50319,5.33164,6.01440,0.20224,6.55086,5.50914,5.99869,0.17804,6.47263,5.42039,3.35324,0.07113,3.53337,3.14599,16.95243,3.40589,44.16388,13.69063,-5.53544,1.50444,-2.55505,-10.61007,-0.06050,0.01653,-0.01952,-0.10074,0.65928,0.01397,0.71189,0.62427,3.83827,0.65875,6.37734,2.79705,-3.62600,0.46573,-2.76249,-5.73878
