EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
10,466.5423815250397,25200,-7320.00428,-9120.24679,-8.14951,0.05706,9.92554,456.55973,-10008.21977,-5018.87602,-6027.38918,-7021.59792,-8018.08947,-9018.30274,-7.75573,0.01587,-7.71319,-7.79791,0.53381,0.00913,0.54972,0.51824,0.53364,0.00914,0.54956,0.51805,0.53354,0.00915,0.54946,0.51795,0.53327,0.00916,0.54922,0.51764,0.53318,0.00917,0.54916,0.51754,0.53329,0.00917,0.54924,0.51765,-6.21410,0.16076,-5.92173,-6.50227,44.54513,1.51014,47.28029,41.38842,1.16979,0.12347,1.55539,0.94049,1.09454,0.09666,1.54479,0.92319,0.26665,0.05802,0.53617,0.15944,157.72695,43.78786,277.16379,61.99240,141.53697,40.70006,294.20422,43.86584,-0.25016,0.00665,-0.23111,-0.26516,0.04718,0.00324,0.05438,0.03934,-0.14989,0.00852,-0.12149,-0.16650,-0.45155,0.03503,-0.37748,-0.55681,-3.83653,0.04312,-3.72914,-3.95467,-3.86228,0.04180,-3.75598,-3.96281,-3.87295,0.05141,-3.77364,-4.02992,-3.92046,0.04351,-3.81820,-4.05881,-3.94010,0.04091,-3.83010,-4.04170,-3.91862,0.04983,-3.76211,-4.03703,-3.89182,0.03181,-3.80731,-3.96642,0.63295,0.04489,0.73937,0.52171,-1.52898,0.37428,0.01260,-2.52018,-7.84914,0.80504,-6.52597,-11.30562,0.05725,0.01709,0.09442,0.00981,0.17705,0.01387,0.20896,0.14420,0.95704,0.11207,1.24140,0.65777,-0.58353,0.07023,-0.42609,-0.78763
11,454.1673307418823,26400,-7504.37108,-9164.83002,-5.70648,0.12980,10.07200,443.87957,-9997.59768,-4994.30448,-5993.65807,-6996.79795,-7998.91529,-8995.65416,-7.74414,0.01495,-7.69192,-7.78162,0.50315,0.00857,0.51808,0.48852,0.50294,0.00859,0.51789,0.48829,0.50286,0.00858,0.51779,0.48823,0.50250,0.00861,0.51748,0.48783,0.50239,0.00862,0.51739,0.48769,0.50251,0.00861,0.51750,0.48783,-6.75904,0.15912,-6.47998,-7.05880,49.79295,1.55498,52.77053,46.97192,1.23832,0.13322,1.89902,1.01724,1.21879,0.09345,1.54744,0.98667,0.29344,0.06536,0.48841,0.19327,172.09439,48.65448,365.41574,61.14434,177.67644,34.46301,295.36551,83.88889,-0.26203,0.00782,-0.24416,-0.28090,0.05416,0.00339,0.06308,0.04686,-0.15012,0.01022,-0.12578,-0.17646,-0.49351,0.03883,-0.42750,-0.62875,-3.76650,0.05034,-3.61573,-3.91551,-3.80230,0.05600,-3.59832,-3.95781,-3.79743,0.06095,-3.54552,-3.96559,-3.86332,0.04740,-3.71951,-4.00166,-3.88773,0.05084,-3.75748,-4.01562,-3.86768,0.06077,-3.69299,-4.01732,-3.83082,0.04066,-3.69448,-3.90731,0.70704,0.04490,0.83426,0.63424,-1.09389,0.37856,0.29113,-1.81637,-8.06374,0.89843,-6.51067,-12.71230,0.05999,0.02088,0.10570,0.01170,0.20466,0.01258,0.23946,0.18221,1.07370,0.10160,1.34948,0.87536,-0.68520,0.08304,-0.51571,-0.96224
12,469.8054552078247,27600,-7796.57059,-9049.11883,-5.07944,0.08505,10.10632,459.61404,-9995.31511,-5019.65226,-5991.77892,-6990.86074,-7989.33016,-8992.94356,-7.73797,0.01728,-7.67429,-7.78386,0.47435,0.00806,0.48838,0.46061,0.47410,0.00807,0.48815,0.46034,0.47406,0.00806,0.48809,0.46032,0.47361,0.00808,0.48768,0.45983,0.47346,0.00809,0.48755,0.45966,0.47360,0.00808,0.48768,0.45982,-7.28986,0.15138,-7.00874,-7.57517,55.15367,1.59235,58.23086,52.11167,1.32451,0.14526,1.81111,1.05366,1.29761,0.12906,1.68611,1.07912,0.31887,0.06293,0.52514,0.19816,193.79183,57.52849,337.29370,40.64960,192.89695,54.25449,385.60388,64.28721,-0.27327,0.00673,-0.25801,-0.29102,0.05940,0.00336,0.06744,0.05200,-0.14879,0.00907,-0.11356,-0.16569,-0.53147,0.04012,-0.42319,-0.64978,-3.69413,0.05781,-3.51792,-3.83783,-3.73167,0.05728,-3.55388,-3.87306,-3.72262,0.06855,-3.54604,-3.88963,-3.79907,0.05453,-3.62860,-3.94898,-3.82965,0.05354,-3.66707,-3.96566,-3.80326,0.06443,-3.64412,-3.98002,-3.76340,0.04269,-3.65834,-3.87358,0.78505,0.05092,0.90086,0.68092,-0.66734,0.41930,0.63025,-1.53360,-8.04710,0.71581,-6.74099,-10.97621,0.06351,0.02242,0.12397,0.01369,0.23246,0.01397,0.26566,0.19798,1.18823,0.10978,1.48858,0.94046,-0.75380,0.09288,-0.56545,-1.10466
13,461.99159240722656,28800,-7399.61639,-9107.33124,-7.06680,0.10743,9.52460,452.35951,-10003.26060,-5002.38307,-5999.14565,-6998.26273,-7998.56572,-8998.46968,-7.73294,0.01438,-7.69506,-7.76821,0.44730,0.00756,0.46047,0.43440,0.44703,0.00757,0.46021,0.43412,0.44703,0.00755,0.46019,0.43415,0.44649,0.00758,0.45969,0.43355,0.44629,0.00760,0.45952,0.43334,0.44647,0.00759,0.45968,0.43353,-7.79584,0.14615,-7.49880,-8.09532,60.55176,1.59266,63.48006,57.23646,1.44173,0.15232,2.03984,1.18067,1.44132,0.16412,2.04718,1.16399,0.33619,0.06110,0.49548,0.20881,221.32218,59.30314,414.18930,84.79146,227.88181,61.94486,397.67255,62.52100,-0.28600,0.00648,-0.26984,-0.30084,0.06531,0.00247,0.07237,0.05972,-0.14411,0.00825,-0.12037,-0.16400,-0.55485,0.03434,-0.48630,-0.67011,-3.60697,0.06122,-3.46545,-3.75704,-3.64331,0.06344,-3.48628,-3.81153,-3.62084,0.06988,-3.39627,-3.81348,-3.71817,0.06072,-3.57671,-3.89673,-3.75534,0.06010,-3.54314,-3.90402,-3.72308,0.07049,-3.54874,-3.88673,-3.67795,0.04643,-3.54411,-3.79666,0.87005,0.04859,0.97936,0.76517,-0.27032,0.40943,1.17299,-1.24948,-8.26059,0.87433,-6.79272,-12.72392,0.06694,0.01976,0.12243,0.01849,0.26344,0.01387,0.30218,0.23290,1.27252,0.09031,1.48343,1.06707,-0.86526,0.10483,-0.64747,-1.20853
14,462.22981691360474,30000,-7200.29953,-9159.94011,-7.28065,0.06235,9.84401,452.32340,-9998.58204,-5005.34975,-6001.83411,-7004.03822,-7997.46634,-8997.46372,-7.72840,0.01546,-7.68906,-7.78058,0.42191,0.00710,0.43427,0.40980,0.42162,0.00711,0.43399,0.40949,0.42167,0.00710,0.43403,0.40956,0.42103,0.00712,0.43343,0.40889,0.42079,0.00713,0.43321,0.40862,0.42099,0.00713,0.43340,0.40884,-8.28568,0.14306,-7.97411,-8.57329,65.99788,1.58594,69.23256,62.81329,1.49426,0.20804,2.19688,1.17945,1.56648,0.15417,2.05087,1.21201,0.35623,0.05932,0.52545,0.23952,224.04081,85.17533,473.43713,71.72723,260.45965,57.99039,413.66104,107.84280,-0.29803,0.00751,-0.27695,-0.31279,0.07066,0.00358,0.07846,0.06049,-0.14903,0.00866,-0.12814,-0.16711,-0.58583,0.03857,-0.49220,-0.69643,-3.50489,0.07324,-3.32135,-3.67976,-3.54884,0.06846,-3.34105,-3.73829,-3.53015,0.08825,-3.32610,-3.75728,-3.62755,0.07404,-3.46400,-3.80877,-3.67592,0.06817,-3.52134,-3.88951,-3.64297,0.08010,-3.43003,-3.84646,-3.58839,0.05732,-3.46073,-3.72062,0.95386,0.05758,1.10559,0.80808,0.12153,0.46521,1.66148,-0.94526,-8.41014,0.89170,-7.02511,-12.28960,0.06364,0.02434,0.11996,0.01161,0.29347,0.01468,0.32762,0.26054,1.36284,0.09839,1.62617,1.10931,-0.96350,0.10283,-0.73158,-1.29006
15,443.74783182144165,31200,-7899.26445,-9088.67024,-6.22025,0.03252,9.73268,433.98258,-10003.23863,-4997.78474,-5998.81899,-6997.41135,-7999.65040,-8998.19010,-7.72225,0.01646,-7.67259,-7.77175,0.39806,0.00668,0.40968,0.38667,0.39774,0.00668,0.40937,0.38636,0.39785,0.00666,0.40944,0.38648,0.39712,0.00669,0.40877,0.38571,0.39683,0.00670,0.40850,0.38542,0.39708,0.00668,0.40872,0.38569,-8.75561,0.13993,-8.49755,-9.04249,71.45349,1.62174,74.47948,68.14426,1.67897,0.18708,2.34130,1.33283,1.60251,0.16505,2.15687,1.28464,0.37171,0.08073,0.63365,0.23749,298.97196,70.47913,462.39612,119.61392,265.58450,70.30049,468.21057,104.67065,-0.31098,0.00958,-0.29183,-0.34119,0.07628,0.00370,0.08605,0.06832,-0.14312,0.00713,-0.12483,-0.16441,-0.61734,0.03677,-0.54635,-0.74750,-3.41463,0.08367,-3.14357,-3.63006,-3.45202,0.08298,-3.23157,-3.63348,-3.42263,0.09024,-3.16685,-3.64029,-3.54101,0.07581,-3.27228,-3.68075,-3.58689,0.08525,-3.32581,-3.77962,-3.53036,0.08842,-3.20541,-3.77576,-3.49126,0.06521,-3.24804,-3.62092,1.03969,0.05900,1.23760,0.90236,0.65068,0.54670,2.76207,-0.55243,-8.57632,1.00178,-7.00093,-14.69587,0.06513,0.02573,0.14574,-0.01745,0.32266,0.01534,0.37649,0.28715,1.44454,0.08790,1.72064,1.19520,-1.01006,0.09967,-0.77839,-1.32320
16,468.56895685195923,32400,-7402.08107,-9129.52719,-7.16491,0.03477,9.78248,458.75166,-10010.19222,-5005.00721,-6002.96786,-6999.93938,-8006.92349,-9002.74394,-7.71655,0.01556,-7.67691,-7.76671,0.37562,0.00628,0.38656,0.36491,0.37530,0.00628,0.38624,0.36458,0.37544,0.00627,0.38637,0.36474,0.37465,0.00629,0.38560,0.36394,0.37433,0.00630,0.38530,0.36359,0.37464,0.00628,0.38558,0.36392,-9.21969,0.14155,-8.92393,-9.50919,76.98531,1.66183,80.04626,73.66114,1.76921,0.22669,2.60975,1.34072,1.73918,0.23450,2.52285,1.34796,0.42322,0.08035,0.64230,0.26011,325.48442,84.81113,586.09521,100.37940,316.15963,102.07072,683.54095,107.37705,-0.32513,0.00773,-0.30510,-0.34094,0.08104,0.00314,0.08872,0.07417,-0.13975,0.00728,-0.12278,-0.16149,-0.63537,0.03315,-0.56623,-0.72754,-3.31806,0.08705,-3.09828,-3.54537,-3.36569,0.09145,-3.14478,-3.55526,-3.33615,0.09764,-3.03748,-3.55750,-3.44506,0.10266,-3.12858,-3.70533,-3.50451,0.09240,-3.20698,-3.76441,-3.44136,0.10413,-3.09929,-3.66121,-3.40180,0.07651,-3.18492,-3.56457,1.10644,0.07007,1.30214,0.94584,0.96301,0.63435,2.71058,-0.30150,-8.75045,1.22002,-7.17295,-19.16559,0.06712,0.02769,0.13839,0.00669,0.34543,0.01776,0.38779,0.30322,1.50076,0.10516,1.74857,1.20363,-1.06121,0.10475,-0.84883,-1.35985
17,459.59917163848877,33600,-7805.76390,-9056.85648,-8.07614,0.17668,9.91404,449.50840,-10015.29215,-5002.45180,-6001.37540,-6999.80205,-8008.32182,-9007.56826,-7.70899,0.01721,-7.66442,-7.75707,0.35453,0.00591,0.36481,0.34446,0.35420,0.00591,0.36448,0.34413,0.35438,0.00590,0.36464,0.34431,0.35354,0.00591,0.36383,0.34346,0.35318,0.00592,0.36349,0.34309,0.35353,0.00591,0.36382,0.34346,-9.65558,0.13942,-9.34873,-10.01336,82.54798,1.62886,85.35670,79.52572,1.85097,0.23949,2.89198,1.42939,1.88146,0.24225,2.66740,1.36022,0.44408,0.09275,0.78044,0.27088,353.60258,91.04972,649.14764,115.12448,356.68553,93.26370,616.74573,112.92534,-0.34035,0.00787,-0.32015,-0.35791,0.08736,0.00351,0.09613,0.08032,-0.13395,0.00943,-0.11186,-0.15873,-0.67613,0.04043,-0.60233,-0.80545,-3.21483,0.09184,-2.91525,-3.45209,-3.25479,0.08791,-3.02756,-3.45804,-3.22701,0.09594,-3.02673,-3.50026,-3.34348,0.09404,-3.11390,-3.55825,-3.40267,0.08831,-3.16041,-3.61149,-3.33943,0.10957,-3.01869,-3.63380,-3.29704,0.07255,-3.11846,-3.48967,1.18785,0.06596,1.34166,1.04773,1.33833,0.54181,3.27024,-0.06891,-8.90181,0.96790,-6.95749,-12.29574,0.06795,0.02829,0.13640,0.00177,0.37042,0.01592,0.40945,0.33888,1.55748,0.09936,1.78716,1.24743,-1.11075,0.12397,-0.82081,-1.58022
18,474.68313431739807,34800,-7504.91201,-9044.23792,-8.08135,0.05151,10.54243,464.08914,-10010.12282,-5001.56088,-6001.49580,-7001.44146,-8005.17834,-9003.45301,-7.70792,0.01662,-7.66244,-7.75967,0.33467,0.00556,0.34436,0.32519,0.33435,0.00556,0.34403,0.32486,0.33453,0.00556,0.34421,0.32505,0.33367,0.00556,0.34336,0.32418,0.33329,0.00557,0.34299,0.32379,0.33370,0.00555,0.34336,0.32423,-10.08828,0.13557,-9.77861,-10.36698,88.03214,1.61455,91.30860,85.10066,1.90744,0.26056,2.83797,1.45576,1.93565,0.20512,2.68720,1.55865,0.47324,0.10172,0.87553,0.27660,369.12868,105.12759,694.40137,78.61671,380.31256,81.46421,631.19366,168.32497,-0.35588,0.01070,-0.33466,-0.39017,0.09211,0.00311,0.09960,0.08356,-0.14188,0.00961,-0.11985,-0.17162,-0.69272,0.02523,-0.63372,-0.78311,-3.12005,0.08298,-2.90739,-3.34048,-3.16324,0.08549,-2.95444,-3.37044,-3.13222,0.09952,-2.89763,-3.43941,-3.25755,0.10772,-3.00188,-3.55305,-3.31104,0.10030,-3.01946,-3.57858,-3.22835,0.10696,-2.88677,-3.54300,-3.20208,0.07229,-3.03496,-3.36174,1.25336,0.06911,1.44773,1.11275,1.77370,0.68462,3.78351,0.40271,-8.89345,1.04071,-7.07352,-12.95918,0.06394,0.03646,0.15001,-0.03465,0.39067,0.01561,0.43099,0.35744,1.62112,0.10272,1.91827,1.35261,-1.17098,0.12064,-0.96172,-1.61260
19,448.37785363197327,36000,-7504.77458,-9123.47951,-5.19319,0.06537,9.77337,438.53904,-10016.64947,-5007.58016,-6001.70326,-6999.04073,-8002.21309,-9003.92653,-7.70214,0.01678,-7.65956,-7.74393,0.31600,0.00522,0.32509,0.30709,0.31566,0.00523,0.32476,0.30673,0.31586,0.00523,0.32496,0.30693,0.31499,0.00523,0.32408,0.30606,0.31458,0.00524,0.32370,0.30563,0.31503,0.00523,0.32413,0.30610,-10.49544,0.14593,-10.13328,-10.80484,93.44109,1.67877,97.04681,90.33429,1.99882,0.22906,2.75867,1.52312,1.91724,0.28253,3.09992,1.50024,0.51273,0.11118,0.91188,0.27646,414.99576,93.27882,662.94543,202.93985,371.89350,119.84250,769.05841,143.08284,-0.37510,0.00883,-0.35067,-0.39135,0.09840,0.00337,0.10781,0.09097,-0.14789,0.00953,-0.12340,-0.17578,-0.71580,0.02537,-0.65260,-0.79820,-2.98889,0.09126,-2.70935,-3.24336,-3.05737,0.10136,-2.73933,-3.31860,-3.03107,0.10374,-2.80491,-3.28671,-3.13914,0.10427,-2.84139,-3.35661,-3.21865,0.10404,-2.93719,-3.47273,-3.13960,0.11147,-2.80255,-3.40261,-3.09579,0.07650,-2.87534,-3.25131,1.31295,0.06759,1.49162,1.16664,2.10797,0.71880,4.11463,0.70200,-9.00588,0.98650,-7.07181,-13.60109,0.06626,0.03539,0.13513,-0.02843,0.40965,0.01470,0.44544,0.37183,1.67872,0.09274,1.93802,1.43265,-1.20712,0.11522,-0.95222,-1.55974
20,470.88164591789246,37200,-7908.89787,-9092.76230,-7.13293,0.13507,9.67931,461.06722,-10025.29383,-5018.24028,-6008.84189,-7003.62173,-8006.87218,-9004.27900,-7.70011,0.01633,-7.66117,-7.75229,0.29843,0.00493,0.30701,0.29003,0.29806,0.00493,0.30664,0.28965,0.29827,0.00492,0.30684,0.28987,0.29742,0.00492,0.30597,0.28903,0.29697,0.00493,0.30555,0.28856,0.29746,0.00491,0.30601,0.28908,-10.87815,0.13032,-10.55473,-11.14017,99.17403,1.77489,103.05256,95.77930,2.05678,0.27373,2.87491,1.49924,3.25098,1.25991,7.76544,1.56815,0.49748,0.10123,0.85215,0.33717,437.53904,111.55714,757.25348,153.90901,736.37192,318.19444,1539.63965,107.09680,-0.39018,0.00970,-0.36648,-0.41033,0.10319,0.00425,0.11135,0.09179,-0.15111,0.01119,-0.11597,-0.18202,-0.74012,0.02797,-0.67829,-0.82297,-2.89306,0.10341,-2.63681,-3.12448,-2.95161,0.09741,-2.67797,-3.25867,-2.91427,0.10210,-2.55676,-3.18533,-3.01771,0.09395,-2.67282,-3.23670,-3.10460,0.09425,-2.88346,-3.36618,-3.00467,0.10227,-2.80118,-3.26956,-2.98098,0.06944,-2.82150,-3.17089,1.39572,0.05794,1.53872,1.27293,2.71739,0.71491,6.19088,1.20299,-9.08544,0.99741,-7.13354,-13.06561,0.07004,0.02617,0.12922,-0.03126,0.43339,0.01285,0.46823,0.39745,1.74446,0.07526,1.96844,1.51296,-1.26789,0.11326,-0.99731,-1.62538
21,452.5622036457062,38400,-7710.58771,-9135.43680,-8.27070,0.01101,9.59418,442.95695,-10031.93409,-5011.69503,-6004.08724,-7000.70756,-8008.06493,-9007.35175,-7.69338,0.01679,-7.64626,-7.73556,0.28188,0.00464,0.28994,0.27398,0.28149,0.00464,0.28957,0.27359,0.28170,0.00465,0.28979,0.27377,0.28088,0.00464,0.28895,0.27296,0.28039,0.00465,0.28848,0.27246,0.28093,0.00464,0.28900,0.27300,-11.27124,0.12948,-10.96187,-11.56982,104.66575,1.63950,107.47208,100.88891,2.13374,0.28471,3.12347,1.54450,3.12517,1.06789,5.75603,1.69725,0.48307,0.08229,0.77661,0.31768,479.50811,114.21512,808.64044,180.55203,733.48912,273.56845,1292.95325,169.03847,-0.41259,0.01038,-0.39225,-0.43884,0.10931,0.00263,0.11479,0.10333,-0.15345,0.01171,-0.11669,-0.18524,-0.77924,0.02474,-0.72185,-0.84926,-2.77324,0.09815,-2.45151,-3.02274,-2.83493,0.09238,-2.58090,-3.08916,-2.83112,0.10371,-2.55980,-3.10668,-2.93152,0.09910,-2.61037,-3.20990,-3.01623,0.10207,-2.68927,-3.25514,-2.92770,0.11766,-2.53785,-3.21794,-2.88579,0.06919,-2.66057,-3.04045,1.44540,0.06314,1.66104,1.29484,2.86127,0.77900,6.50545,1.44130,-9.01542,0.94412,-7.37950,-12.45112,0.06553,0.03127,0.14344,-0.03102,0.44631,0.01230,0.47604,0.41839,1.76982,0.07404,1.96824,1.57381,-1.32525,0.11728,-1.08634,-1.77155
22,470.24699664115906,39600,-7105.40984,-9045.84716,-9.14156,0.16076,9.51531,460.57087,-10018.58906,-5009.72658,-5999.51227,-6999.22407,-7998.99219,-9003.49951,-7.68879,0.01579,-7.64173,-7.73010,0.26630,0.00437,0.27390,0.25884,0.26590,0.00437,0.27351,0.25845,0.26605,0.00439,0.27369,0.25857,0.26527,0.00437,0.27288,0.25782,0.26474,0.00439,0.27238,0.25726,0.26530,0.00438,0.27292,0.25782,-11.65017,0.12818,-11.34882,-11.96131,110.08056,1.68218,113.18562,106.83112,2.12001,0.30716,3.00857,1.57964,2.19057,0.27077,2.89702,1.69569,0.55516,0.09713,0.83571,0.36348,490.35350,132.36021,809.55145,177.16745,493.31961,119.80350,791.42053,202.15356,-0.43016,0.00783,-0.41097,-0.44910,0.11550,0.00363,0.12420,0.10740,-0.15578,0.01449,-0.10936,-0.19132,-0.81462,0.02588,-0.75231,-0.92041,-2.66418,0.09692,-2.37842,-2.92644,-2.72701,0.10286,-2.43236,-3.02871,-2.74213,0.09946,-2.45939,-3.00849,-2.82083,0.11509,-2.46102,-3.11957,-2.93589,0.11320,-2.54051,-3.22267,-2.84199,0.11627,-2.43971,-3.09666,-2.78867,0.07396,-2.55536,-2.98098,1.49477,0.06566,1.69182,1.35628,3.14853,0.78057,5.73232,1.47207,-9.09082,1.04389,-7.14354,-12.45598,0.06132,0.02506,0.14578,-0.00039,0.46084,0.01233,0.49603,0.42728,1.81692,0.08502,2.12045,1.62852,-1.37747,0.11252,-1.11530,-1.72219
23,459.7621212005615,40800,-7409.34948,-9007.20023,-5.18463,0.10352,9.96347,449.69508,-10031.01877,-5018.62451,-6008.28340,-7005.74353,-8008.85572,-9009.52651,-7.68404,0.01574,-7.64218,-7.72450,0.25160,0.00412,0.25877,0.24457,0.25121,0.00412,0.25837,0.24418,0.25130,0.00413,0.25849,0.24425,0.25059,0.00411,0.25774,0.24357,0.25001,0.00412,0.25718,0.24299,0.25057,0.00413,0.25775,0.24352,-11.99266,0.14552,-11.67288,-12.38566,115.51450,1.67623,119.05824,112.63445,2.27172,0.29723,3.23633,1.63228,2.10496,0.29035,3.57153,1.57044,0.58796,0.11076,1.06140,0.35094,558.12566,119.23106,873.66437,239.05998,468.07009,150.80002,975.25946,155.06114,-0.44762,0.01020,-0.42251,-0.47403,0.11906,0.00388,0.12768,0.11110,-0.16452,0.01264,-0.13081,-0.19404,-0.84859,0.03215,-0.77964,-0.95501,-2.55322,0.10082,-2.26539,-2.77364,-2.61673,0.09615,-2.32292,-2.83525,-2.63303,0.11483,-2.34135,-2.91766,-2.69754,0.11298,-2.40179,-2.95575,-2.80683,0.12709,-2.38679,-3.14695,-2.73691,0.13153,-2.33897,-3.09632,-2.67404,0.08342,-2.42056,-2.83907,1.56349,0.07440,1.75934,1.37633,3.64694,0.85247,7.09444,1.94778,-9.01371,1.07625,-7.40937,-14.92806,0.06577,0.03513,0.14048,-0.02133,0.47834,0.01480,0.52300,0.43542,1.86761,0.10223,2.21329,1.62197,-1.41818,0.11894,-1.16467,-1.89871
24,472.9770522117615,42000,-7612.96767,-9007.80348,-9.18690,0.05940,9.85524,463.06235,-10026.28416,-5021.56186,-6008.52871,-7009.39263,-8002.15451,-9007.85337,-7.68042,0.01695,-7.63502,-7.73154,0.23772,0.00389,0.24450,0.23108,0.23733,0.00389,0.24411,0.23069,0.23737,0.00391,0.24418,0.23070,0.23674,0.00389,0.24350,0.23010,0.23612,0.00390,0.24292,0.22946,0.23668,0.00389,0.24345,0.23003,-12.37568,0.13370,-12.03826,-12.70338,121.09183,1.57242,124.43708,117.78753,2.24617,0.33028,3.16043,1.57051,2.28509,0.35778,3.43608,1.74059,0.61278,0.11339,0.93470,0.38088,555.26586,149.49247,896.13416,165.75751,559.63897,153.33046,955.63208,185.10939,-0.46240,0.01221,-0.43915,-0.48549,0.12381,0.00335,0.12940,0.11352,-0.16350,0.01439,-0.10731,-0.19552,-0.89907,0.03313,-0.82273,-1.01238,-2.46600,0.10101,-2.19716,-2.73607,-2.52795,0.10431,-2.24740,-2.75764,-2.56513,0.11332,-2.32465,-2.86973,-2.61920,0.11776,-2.28271,-2.89682,-2.75849,0.11679,-2.44680,-3.01904,-2.64528,0.12209,-2.29163,-2.93965,-2.59701,0.07974,-2.37919,-2.74907,1.60306,0.06998,1.83774,1.43573,3.76603,0.75633,5.93378,1.99584,-9.18516,0.97872,-7.54380,-13.04886,0.05518,0.03798,0.14624,-0.02988,0.48914,0.01254,0.52618,0.45691,1.88622,0.10536,2.49730,1.63888,-1.47852,0.12101,-1.15440,-1.88441
25,460.99980115890503,43200,-7216.97538,-9051.95743,-7.14637,0.14918,9.76741,451.08316,-10022.42843,-5033.49030,-6015.88431,-7015.96143,-8014.83648,-9019.81625,-7.67622,0.01540,-7.63879,-7.72069,0.22464,0.00367,0.23102,0.21839,0.22424,0.00367,0.23062,0.21799,0.22420,0.00370,0.23063,0.21789,0.22365,0.00367,0.23004,0.21739,0.22299,0.00368,0.22939,0.21671,0.22355,0.00368,0.22996,0.21726,-12.71795,0.14186,-12.32790,-13.06511,126.45039,1.70505,129.41870,123.35968,2.25596,0.31958,3.51783,1.65333,2.31183,0.32324,3.08159,1.70976,0.62128,0.11370,0.92197,0.37976,588.76021,145.06975,1103.35437,254.67146,588.11741,145.05090,919.33618,214.45602,-0.48476,0.00970,-0.46514,-0.50626,0.12947,0.00329,0.13635,0.12011,-0.16768,0.01723,-0.12634,-0.20879,-0.94598,0.03808,-0.86693,-1.05611,-2.33852,0.10859,-2.05363,-2.60241,-2.41270,0.11232,-2.11706,-2.68782,-2.48968,0.11058,-2.18376,-2.78833,-2.52296,0.11827,-2.25674,-2.80201,-2.65745,0.12544,-2.30030,-3.05701,-2.57040,0.12072,-2.23774,-2.82968,-2.49862,0.08016,-2.27178,-2.66167,1.63728,0.07149,1.83435,1.49415,3.95622,0.77150,6.35679,2.52045,-9.25719,1.19499,-7.30095,-15.27989,0.04800,0.03762,0.13603,-0.07127,0.49822,0.01414,0.53673,0.46891,1.91559,0.09413,2.22764,1.71517,-1.55104,0.13856,-1.28551,-2.02205
