EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
871,8.424787759780884,356800,-128.45253,-79.02858,-1.81960,0.00170,2.99415,5.42888,1238.00423,-1563.25952,-0.17690,0.02514,-0.11344,-0.24851,0.03665,0.00009,0.03675,0.03634,0.04076,0.00006,0.04088,0.04059,0.04291,0.56661,1.67848,-1.25853,2.94545,0.09883,3.19192,2.67436,1.65932,0.09764,1.91605,1.43246,1.69139,0.09120,1.91376,1.42243,5.20012,0.19733,5.88006,4.65451,23.05037,1.61028,27.80404,19.06815,24.24903,1.98634,34.07469,19.20704,-2.03268,0.02914,-1.96714,-2.10170,0.73089,0.00953,0.75372,0.70526,0.26583,0.18980,0.93528,-0.04256,-3.73660,0.11432,-3.57442,-4.39300,6.02274,0.19735,6.47224,5.54134,6.00322,0.21241,6.62924,5.56501,6.01298,0.17425,6.51707,5.61232,4.15980,0.08027,4.35243,3.93963,16.94130,1.66456,25.75182,14.39673,-6.51681,1.42146,-3.82571,-12.35920,-0.06997,0.00983,-0.04159,-0.09575,0.66539,0.00921,0.68765,0.63886,3.22006,0.40925,4.60836,2.51661,-3.61064,0.39521,-2.82536,-5.47544
872,7.500069618225098,357200,-156.62123,-54.72135,-1.36602,0.00166,2.91187,4.58650,1201.15533,-1505.23472,-0.17516,0.02543,-0.11010,-0.24334,0.03700,0.00010,0.03714,0.03668,0.04104,0.00012,0.04121,0.04070,0.12824,0.53243,1.77361,-1.57074,3.00053,0.10744,3.29253,2.75940,1.66572,0.10063,1.96202,1.42580,1.68574,0.10317,1.96780,1.46767,5.21726,0.21924,5.96631,4.63661,23.53253,1.69662,30.33633,19.53263,24.19765,2.04038,29.19292,19.69939,-2.04375,0.02621,-1.95354,-2.12283,0.72508,0.01059,0.75225,0.69729,0.24881,0.21790,1.16357,-0.08702,-3.70584,0.08734,-3.48325,-3.98458,6.04364,0.20193,6.62377,5.49396,6.03512,0.19952,6.71044,5.53789,6.03938,0.16398,6.54810,5.51592,4.15353,0.07424,4.33809,3.93412,16.92354,1.84319,28.08231,14.53206,-6.52962,1.34804,-3.80789,-12.23489,-0.06743,0.00943,-0.03440,-0.09325,0.66030,0.01049,0.68970,0.63625,3.30412,0.46196,5.04558,2.51473,-3.57349,0.37698,-2.84260,-5.09307
873,5.771934747695923,357600,-163.59717,-178.11129,-1.86165,0.03025,3.05132,2.69031,1195.36279,-1531.74760,-0.17472,0.02674,-0.10348,-0.23463,0.03703,0.00011,0.03725,0.03689,0.04094,0.00010,0.04111,0.04081,-0.01576,0.50359,1.13114,-1.45483,3.05496,0.09488,3.29501,2.75450,1.66398,0.09006,1.94005,1.43042,1.68730,0.09801,2.01019,1.44948,5.22443,0.18557,5.66837,4.62826,23.16569,1.68099,29.61474,18.93167,24.41703,2.18512,35.38420,20.13533,-2.03709,0.02533,-1.97226,-2.10373,0.71635,0.01023,0.74477,0.68715,0.22069,0.21121,0.97921,-0.16708,-3.71650,0.10918,-3.50586,-4.26720,5.99043,0.19080,6.60568,5.50188,5.99994,0.19594,6.48701,5.41746,5.99519,0.15520,6.34626,5.55142,4.11501,0.08426,4.31159,3.89639,16.96717,1.72360,26.83673,14.57548,-6.46655,1.40313,-4.14246,-12.12321,-0.06835,0.00938,-0.04012,-0.09060,0.65970,0.01124,0.68907,0.63364,3.26177,0.42599,4.59252,2.51965,-3.64853,0.36991,-2.71052,-5.11704
874,6.690730571746826,358000,-162.37480,-100.07410,0.99755,0.00170,3.19514,3.49382,1215.85467,-1517.71372,-0.17544,0.02554,-0.10691,-0.24560,0.03720,0.00015,0.03740,0.03698,0.04117,0.00012,0.04137,0.04094,0.07909,0.52259,1.65806,-1.30877,3.08390,0.09728,3.41533,2.83591,1.66400,0.09212,1.90004,1.45823,1.69167,0.10079,2.01815,1.43609,5.21738,0.20497,5.79456,4.55176,23.26501,1.63492,30.08422,18.46303,24.30320,2.20701,32.95702,20.20359,-2.04448,0.02804,-1.97688,-2.11733,0.72750,0.00967,0.75155,0.70098,0.17990,0.18863,0.79928,-0.17131,-3.72599,0.08326,-3.55125,-4.19484,6.02186,0.20019,6.53422,5.58706,6.02698,0.19077,6.57404,5.40994,6.02442,0.16113,6.51089,5.59293,4.17350,0.07814,4.38185,3.97538,17.32431,2.31821,31.46358,14.74331,-6.44329,1.30680,-4.06732,-10.82883,-0.06794,0.01068,-0.04105,-0.09594,0.65555,0.01118,0.69274,0.63136,3.18557,0.40737,4.67376,2.47101,-3.60277,0.51035,-2.76538,-5.44442
875,5.590525150299072,358400,-165.35919,-106.06139,1.46576,0.00189,3.14068,2.44790,1090.14937,-1476.16275,-0.17577,0.02386,-0.10409,-0.23155,0.03706,0.00011,0.03729,0.03684,0.04121,0.00009,0.04141,0.04106,-0.11394,0.60101,1.26527,-1.74667,3.12242,0.10634,3.41425,2.81158,1.66393,0.09920,2.05996,1.41255,1.67531,0.10939,2.14044,1.40345,5.22629,0.22514,5.76849,4.54847,23.44013,1.66666,30.01843,19.31260,24.35005,2.27598,32.90789,19.17427,-2.03378,0.03343,-1.93158,-2.11549,0.72235,0.01219,0.75241,0.69053,0.19113,0.22054,1.00939,-0.18326,-3.72100,0.08588,-3.48771,-4.00798,5.95774,0.20963,6.47362,5.33717,5.97211,0.21397,6.54866,5.35379,5.96493,0.18544,6.39061,5.45937,4.14842,0.08430,4.40700,3.92455,16.76723,1.49477,26.42131,14.82618,-6.47088,1.17132,-4.45498,-11.15607,-0.07075,0.01013,-0.03897,-0.09465,0.65497,0.01120,0.68069,0.62461,3.18997,0.39499,4.83725,2.48112,-3.60432,0.39863,-2.89399,-4.82361
876,6.928210496902466,358800,-159.81249,-34.04717,-1.13361,0.00186,2.66733,4.25898,1226.05026,-1495.83858,-0.17554,0.02388,-0.11343,-0.24237,0.03662,0.00014,0.03689,0.03642,0.04081,0.00021,0.04116,0.04049,-0.13133,0.54244,1.51891,-1.48615,3.16178,0.09611,3.42245,2.86787,1.64314,0.08976,1.88943,1.47160,1.67371,0.09005,1.90247,1.45858,5.19680,0.23335,6.10889,4.62034,23.03553,1.59215,28.00426,19.27651,24.37011,2.08922,30.21817,19.55204,-2.03241,0.02635,-1.96244,-2.10914,0.73063,0.01231,0.75719,0.69681,0.24867,0.24472,1.14248,-0.09373,-3.72762,0.08465,-3.52175,-3.99585,5.96636,0.20562,6.59349,5.38579,5.95259,0.19142,6.39126,5.43492,5.95947,0.16662,6.46440,5.54342,4.17634,0.09221,4.39675,3.92628,17.11973,1.65164,24.74735,14.56133,-6.54906,1.40696,-3.93965,-12.21837,-0.06802,0.01078,-0.03998,-0.09731,0.65651,0.01099,0.68739,0.63448,3.23012,0.46410,5.17524,2.56379,-3.67554,0.45136,-2.84224,-4.94981
877,4.602416753768921,359200,-136.80318,-106.25930,1.13927,0.00168,3.01071,1.58998,1245.24069,-1319.22692,-0.17595,0.02263,-0.12157,-0.24582,0.03674,0.00011,0.03691,0.03644,0.04072,0.00009,0.04091,0.04050,0.12632,0.47239,1.71455,-1.01791,3.19249,0.08628,3.40713,3.00531,1.65992,0.08782,1.88980,1.44496,1.69261,0.09744,2.04270,1.42814,5.20938,0.22369,5.87687,4.66020,23.20834,1.79627,28.86927,19.27467,24.46749,2.11748,32.71334,19.19924,-2.04434,0.02393,-1.99041,-2.11526,0.72944,0.01158,0.75986,0.70529,0.24049,0.22770,1.29595,-0.14200,-3.73678,0.08805,-3.58149,-4.17794,6.04212,0.18325,6.56019,5.57343,6.03539,0.17391,6.49203,5.54921,6.03876,0.14512,6.52611,5.68846,4.17318,0.08021,4.41269,3.92579,16.88244,1.56579,24.63260,14.97937,-6.43115,1.36659,-4.30637,-12.42676,-0.06741,0.00991,-0.03844,-0.09564,0.65990,0.01005,0.68941,0.63023,3.20342,0.39891,4.53205,2.40167,-3.59063,0.37078,-2.92608,-4.87786
878,4.557258129119873,359600,-134.19038,-68.11040,0.95741,0.00168,2.86658,1.68894,1230.57573,-1540.83258,-0.17559,0.02282,-0.12136,-0.23001,0.03670,0.00013,0.03693,0.03654,0.04089,0.00007,0.04102,0.04073,-0.02846,0.55927,1.52035,-1.34392,3.22187,0.09128,3.57035,3.00317,1.67028,0.09180,1.93948,1.47554,1.69822,0.08947,1.92473,1.45053,5.18934,0.21060,5.81426,4.67804,23.23585,1.64381,28.82613,19.12334,24.51476,2.10612,31.35456,19.75308,-2.03607,0.02913,-1.95450,-2.12024,0.71775,0.01208,0.75642,0.68555,0.21968,0.22888,0.98144,-0.18702,-3.69284,0.08735,-3.53194,-4.02672,5.97675,0.19491,6.50039,5.51180,6.00614,0.20734,6.53256,5.36597,5.99145,0.17213,6.46739,5.58650,4.12180,0.08219,4.32578,3.88238,16.82839,1.72441,27.71044,14.44296,-6.34330,1.25927,-3.63565,-10.47113,-0.06756,0.00908,-0.04186,-0.09447,0.65923,0.00973,0.68836,0.63321,3.24989,0.41177,4.53843,2.49479,-3.60358,0.40731,-2.83593,-5.07511
879,5.413258790969849,360000,-109.07057,-66.98914,1.06620,0.00168,2.88791,2.52359,1238.85877,-1289.51975,-0.17879,0.02423,-0.11768,-0.23326,0.03656,0.00007,0.03670,0.03646,0.04081,0.00013,0.04104,0.04062,-0.06729,0.56286,1.42047,-1.60669,3.27419,0.10729,3.53056,2.94747,1.67924,0.10033,1.96316,1.40727,1.69767,0.09849,1.98257,1.41479,5.20359,0.20297,5.82620,4.74884,23.56265,1.65445,28.26369,20.40210,24.64019,2.21524,32.96616,19.04154,-2.03175,0.02863,-1.95857,-2.11093,0.72980,0.01198,0.76158,0.69570,0.22058,0.21911,0.98007,-0.17145,-3.71093,0.08374,-3.52023,-3.96519,5.98937,0.20136,6.48894,5.43920,5.96885,0.20324,6.49539,5.45050,5.97911,0.17303,6.43748,5.50671,4.17987,0.08082,4.38281,3.96536,17.16757,1.91110,28.16319,14.83642,-6.42824,1.16998,-4.11971,-10.88147,-0.06997,0.00950,-0.04648,-0.09590,0.66144,0.01119,0.69909,0.63315,3.28622,0.40931,5.16602,2.56922,-3.58113,0.43009,-2.87973,-5.36114
880,6.790384769439697,360400,-83.58101,-50.25622,1.45495,0.00185,2.90045,3.88803,999.44726,-1130.56495,-0.17127,0.02328,-0.11971,-0.25097,0.03635,0.00010,0.03660,0.03621,0.04056,0.00007,0.04071,0.04045,-0.04088,0.58782,1.35427,-1.66854,3.30357,0.09997,3.61132,2.97588,1.67249,0.10858,1.93240,1.38731,1.67632,0.10091,1.93312,1.41308,5.19722,0.19227,5.75344,4.72532,23.47768,1.91770,29.97269,18.83429,24.10674,2.17183,34.47205,19.11806,-2.03927,0.03016,-1.95310,-2.11073,0.72839,0.01120,0.75520,0.69736,0.26151,0.22224,1.02065,-0.07744,-3.72309,0.08552,-3.53294,-4.00860,5.97795,0.20879,6.57439,5.29964,5.99721,0.21569,6.59712,5.39545,5.98758,0.18041,6.41892,5.48672,4.17695,0.07784,4.42286,3.97017,17.31474,2.42296,32.97194,14.61865,-6.56647,1.39669,-4.31932,-12.34925,-0.06981,0.01044,-0.04155,-0.09560,0.65593,0.01037,0.68639,0.63170,3.25808,0.43443,4.56787,2.47587,-3.64865,0.41579,-2.87188,-4.85134
881,5.559319734573364,360800,-54.69752,-51.82709,1.13535,0.00166,2.95254,2.60506,1184.56895,-1165.52242,-0.17618,0.02339,-0.10072,-0.23727,0.03647,0.00012,0.03675,0.03630,0.04079,0.00016,0.04109,0.04055,0.10958,0.51608,1.36000,-1.65701,3.34684,0.10255,3.61227,3.10870,1.67063,0.09718,2.03741,1.44345,1.69033,0.09746,2.03584,1.43046,5.20841,0.23658,5.99029,4.53315,23.27312,1.67632,28.30764,19.48780,24.38844,1.89885,29.66665,19.61259,-2.04730,0.02618,-1.97598,-2.10833,0.72946,0.01162,0.76256,0.70123,0.21598,0.21672,0.89397,-0.12997,-3.70152,0.07339,-3.53898,-4.05286,6.03752,0.19211,6.53158,5.53084,6.02964,0.19447,6.54996,5.40517,6.03358,0.15861,6.41864,5.48908,4.19401,0.07716,4.43631,3.98142,17.28924,2.24577,30.66832,14.53534,-6.58855,1.32090,-4.13599,-12.08605,-0.06937,0.01188,-0.03743,-0.10668,0.65504,0.01143,0.69185,0.62708,3.18939,0.39827,4.44243,2.45765,-3.58782,0.37904,-2.86393,-4.70461
882,7.730408191680908,361200,-78.14587,-44.93759,1.10528,0.00170,2.81204,4.91662,1163.60007,-1472.06982,-0.17430,0.02427,-0.12143,-0.22749,0.03665,0.00012,0.03684,0.03642,0.04082,0.00009,0.04105,0.04058,-0.10990,0.54072,1.44841,-1.70772,3.38597,0.10242,3.67077,3.11363,1.67512,0.09103,1.89710,1.45521,1.69160,0.09702,1.93611,1.43308,5.24154,0.21476,5.87234,4.78706,23.24873,1.70999,29.25280,19.23126,24.09329,2.10943,31.97635,18.86330,-2.03561,0.02737,-1.97499,-2.11212,0.72565,0.01124,0.75745,0.69855,0.25051,0.22752,1.26737,-0.17099,-3.70958,0.06684,-3.56807,-4.00666,5.96952,0.20026,6.48512,5.52371,5.96275,0.20557,6.43709,5.29526,5.96614,0.16633,6.44489,5.47123,4.17390,0.07817,4.36802,3.96700,16.99311,1.70272,24.96365,14.71027,-6.43942,1.22359,-4.32495,-10.34124,-0.06870,0.01033,-0.03718,-0.09947,0.65395,0.00963,0.68957,0.62681,3.19976,0.42404,4.78827,2.48187,-3.62296,0.37884,-2.98426,-4.82680
883,4.516814708709717,361600,-51.41396,-33.06386,1.10531,0.00163,3.14152,1.37361,1174.77078,-1217.70851,-0.17349,0.02506,-0.09823,-0.23733,0.03620,0.00014,0.03642,0.03596,0.04052,0.00009,0.04070,0.04036,-0.04344,0.50618,1.22943,-1.17928,3.41430,0.08811,3.70437,3.14818,1.65836,0.09790,1.98572,1.41796,1.68746,0.09767,2.02227,1.43195,5.20935,0.21270,5.76731,4.56862,23.16292,1.60464,31.03116,19.80667,24.38305,2.08401,32.68590,19.90765,-2.04623,0.02579,-1.98106,-2.11283,0.73027,0.01169,0.75823,0.69791,0.23296,0.24244,1.11726,-0.12007,-3.73625,0.08322,-3.56129,-3.98854,5.96181,0.18818,6.37609,5.43022,6.01240,0.20565,6.49459,5.56762,5.98710,0.15532,6.37733,5.64125,4.21188,0.07607,4.42098,4.01158,17.20608,2.00972,25.55615,15.03331,-6.52419,1.32968,-3.80899,-11.52718,-0.06983,0.01021,-0.02982,-0.09155,0.64792,0.01010,0.67152,0.62120,3.15128,0.39713,4.74246,2.50624,-3.59609,0.38370,-2.85207,-5.23758
884,5.424914360046387,362000,-120.60450,-67.38425,-1.02236,0.01439,2.57407,2.83640,699.83227,-1442.39861,-0.17677,0.02327,-0.11518,-0.25544,0.03584,0.00016,0.03606,0.03559,0.04057,0.00013,0.04076,0.04037,-0.08288,0.57858,1.15886,-1.44182,3.44906,0.09792,3.69542,3.19889,1.66067,0.09622,1.89930,1.43657,1.68991,0.09475,1.92813,1.45377,5.22065,0.20430,5.77151,4.66509,23.28699,1.82283,29.70174,19.58809,24.53909,2.07262,32.64514,20.61434,-2.04123,0.02805,-1.97193,-2.10636,0.72823,0.01203,0.76340,0.70029,0.24755,0.23653,1.03993,-0.19081,-3.71613,0.08992,-3.55367,-4.06394,5.97025,0.21484,6.51412,5.40230,5.97911,0.20713,6.49830,5.45353,5.97468,0.17701,6.35151,5.55706,4.19377,0.08588,4.44141,3.97599,16.85422,1.48791,22.95895,14.75519,-6.57804,1.47585,-3.87577,-12.95880,-0.06591,0.01056,-0.02522,-0.09990,0.65048,0.01117,0.67874,0.62477,3.23176,0.43753,4.83325,2.41507,-3.52298,0.33434,-2.85035,-4.56146
885,4.380754709243774,362400,-110.88457,-57.19443,0.76981,0.00167,2.98408,1.39495,1196.16706,-1230.08545,-0.17639,0.02314,-0.11422,-0.23781,0.03596,0.00013,0.03610,0.03568,0.04062,0.00010,0.04076,0.04042,0.08974,0.50653,1.44325,-1.40826,3.48544,0.08176,3.72104,3.25106,1.66908,0.09648,1.96885,1.39674,1.68448,0.09382,2.05562,1.45022,5.20391,0.20473,5.76602,4.64260,23.53884,1.83345,30.90225,19.65976,24.27325,2.11337,32.12800,19.68478,-2.04547,0.02495,-1.96277,-2.10030,0.72476,0.01052,0.75339,0.69625,0.22425,0.24037,1.16848,-0.15816,-3.70789,0.07771,-3.51604,-3.93559,6.03439,0.18626,6.57013,5.37975,6.02023,0.18835,6.50535,5.50168,6.02731,0.15517,6.44266,5.57175,4.17458,0.08102,4.35452,3.93268,17.08382,1.83952,26.52090,14.62605,-6.54233,1.32262,-3.98601,-11.17412,-0.07195,0.01011,-0.04476,-0.09478,0.65517,0.01010,0.68324,0.62678,3.24243,0.43488,4.74056,2.50247,-3.65013,0.46440,-2.83427,-5.44364
886,4.602432727813721,362800,-139.99428,-55.58147,1.21683,0.00159,2.75439,1.84641,1037.89982,-1309.95040,-0.17810,0.02334,-0.08940,-0.24267,0.03590,0.00007,0.03608,0.03575,0.04047,0.00011,0.04069,0.04017,-0.12107,0.56942,1.20330,-1.41175,3.53426,0.10955,3.90707,3.18961,1.67304,0.09338,2.00041,1.43943,1.68978,0.09192,1.94357,1.43985,5.20033,0.21195,5.80024,4.59126,23.41300,1.73895,30.27680,19.71835,24.17263,2.02057,29.74534,19.31812,-2.03698,0.02792,-1.97188,-2.11183,0.72211,0.01039,0.75177,0.69731,0.27423,0.22182,1.27567,-0.07051,-3.68332,0.08257,-3.51018,-3.91518,5.96939,0.20707,6.48894,5.39755,5.95620,0.20154,6.44111,5.34786,5.96280,0.17424,6.36612,5.57083,4.18223,0.07005,4.40483,4.00944,17.03112,1.86918,25.63010,14.68978,-6.44220,1.47352,-4.23087,-11.18538,-0.07076,0.00874,-0.04404,-0.09966,0.65153,0.00948,0.68521,0.62772,3.19801,0.40844,4.37659,2.36948,-3.70523,0.40028,-2.89684,-5.86215
887,9.605904340744019,363200,-135.68926,-59.43557,-1.37888,0.00162,2.85632,6.74792,1157.85811,-1423.27767,-0.17766,0.02264,-0.12437,-0.22774,0.03589,0.00013,0.03608,0.03568,0.04013,0.00009,0.04025,0.03991,0.00977,0.46000,1.10726,-1.46010,3.56407,0.09647,3.85277,3.35057,1.66694,0.09575,1.87477,1.45267,1.69110,0.09394,1.94052,1.45731,5.21821,0.21744,5.74954,4.63666,23.29828,1.67975,28.88702,19.54803,24.12166,1.99620,29.82279,19.66607,-2.04896,0.02437,-1.98049,-2.12819,0.72512,0.01152,0.75652,0.69288,0.19516,0.19477,0.78962,-0.20875,-3.72273,0.08469,-3.56382,-3.99862,6.02945,0.17661,6.45888,5.56875,5.97558,0.18010,6.47952,5.47350,6.00251,0.14064,6.34049,5.55370,4.21582,0.08629,4.47401,4.01979,17.17581,1.60732,24.17061,14.93005,-6.60792,1.45419,-3.95690,-13.22241,-0.07135,0.00947,-0.04494,-0.09874,0.64649,0.01004,0.67365,0.62258,3.19303,0.41193,4.91070,2.46460,-3.55805,0.38082,-2.65161,-5.13652
888,5.788793087005615,363600,-162.28373,-63.31734,-1.89805,0.03442,2.93146,2.82284,1200.40934,-1509.29178,-0.17502,0.02382,-0.10878,-0.23715,0.03617,0.00009,0.03634,0.03602,0.03992,0.00006,0.04005,0.03981,-0.01746,0.50117,1.50032,-1.30727,3.60025,0.10382,3.87921,3.28164,1.67569,0.09797,1.98479,1.40064,1.68752,0.09770,1.95907,1.46440,5.24587,0.21407,5.78897,4.73440,23.58103,1.82741,30.11406,19.38615,24.13092,1.91011,29.92990,19.59053,-2.04488,0.02445,-1.98257,-2.11569,0.72219,0.01188,0.75566,0.69656,0.21565,0.23858,1.11667,-0.15950,-3.71004,0.07867,-3.49642,-3.97930,5.99912,0.18826,6.59082,5.52280,5.99003,0.18710,6.47189,5.45093,5.99457,0.15324,6.45631,5.60046,4.19082,0.08573,4.39646,3.91251,17.57621,2.55088,31.61229,14.89389,-6.52173,1.41844,-3.92172,-11.04436,-0.07110,0.00898,-0.05226,-0.09587,0.65034,0.00977,0.67372,0.62352,3.16519,0.39432,4.81275,2.45717,-3.69628,0.46709,-2.74951,-5.49958
889,3.6460933685302734,364000,-155.19878,-22.43775,-1.27079,0.00203,2.70309,0.94092,804.61164,-1476.32845,-0.17660,0.02490,-0.11129,-0.23768,0.03622,0.00016,0.03649,0.03597,0.03974,0.00005,0.03983,0.03963,0.07495,0.50280,1.38781,-1.48521,3.63028,0.10346,3.87225,3.29045,1.68490,0.08556,1.88186,1.39207,1.69980,0.09510,2.05001,1.39754,5.22260,0.24311,5.88937,4.67444,23.41794,1.70234,29.09655,20.13204,24.43589,1.94852,30.17453,19.82783,-2.05207,0.02425,-1.98218,-2.12368,0.72233,0.01233,0.75691,0.69376,0.19163,0.24383,1.22904,-0.19118,-3.71516,0.08896,-3.55947,-4.23700,6.04388,0.18537,6.53891,5.49499,6.00129,0.19717,6.43833,5.43114,6.02259,0.15374,6.42370,5.54462,4.19571,0.08047,4.42864,4.00776,17.49228,2.33228,34.22063,14.90976,-6.71623,1.56888,-4.14944,-14.26107,-0.06701,0.00939,-0.04016,-0.09114,0.64858,0.01084,0.67266,0.61494,3.12820,0.42433,5.13219,2.43129,-3.70040,0.45445,-2.88039,-5.17475
890,8.080286264419556,364400,-168.73044,-39.68406,0.75346,0.00206,2.94250,5.13566,1162.84028,-1332.07526,-0.17762,0.02441,-0.12433,-0.23765,0.03656,0.00009,0.03675,0.03641,0.03986,0.00011,0.04010,0.03974,0.04707,0.56583,1.52619,-1.17074,3.67749,0.10109,3.97028,3.39807,1.67310,0.09092,1.95728,1.45608,1.69509,0.09891,2.04915,1.48116,5.22262,0.21474,5.79014,4.60171,23.26907,1.55213,28.35125,19.33379,24.19680,2.10331,31.54239,19.63789,-2.05139,0.02876,-1.98269,-2.12080,0.72383,0.01223,0.76027,0.69364,0.23996,0.25082,1.13145,-0.15650,-3.71127,0.09497,-3.51934,-4.30449,6.01880,0.20727,6.56012,5.44696,6.00982,0.20578,6.54972,5.36634,6.01431,0.17326,6.46687,5.64090,4.20160,0.07480,4.38801,4.02003,17.46079,2.02527,25.14690,14.71672,-6.62786,1.49488,-3.75423,-12.78851,-0.06852,0.00977,-0.04432,-0.09618,0.64626,0.00982,0.66818,0.61709,3.09713,0.39093,4.73347,2.37148,-3.64247,0.41449,-2.80291,-5.10599
891,5.32792067527771,364800,-136.18693,-59.42182,-1.15449,0.00168,3.09551,2.23066,1202.27886,-1148.89439,-0.17959,0.02240,-0.11593,-0.23497,0.03655,0.00011,0.03674,0.03635,0.03963,0.00015,0.03985,0.03935,-0.01496,0.59456,1.51547,-1.81506,3.70825,0.09507,3.95740,3.45395,1.68067,0.10044,1.93908,1.42191,1.70665,0.10156,1.98200,1.47573,5.22983,0.22533,5.93376,4.63912,23.64639,1.91015,30.70910,19.37378,24.22753,1.93641,29.63707,20.18952,-2.05276,0.02812,-1.96745,-2.11409,0.72758,0.01355,0.77113,0.68835,0.22930,0.23988,1.39999,-0.14004,-3.71989,0.07919,-3.52850,-4.08216,5.99908,0.20377,6.62008,5.46410,5.99157,0.21291,6.44450,5.28578,5.99532,0.18201,6.46230,5.44192,4.20023,0.08593,4.42933,3.92581,16.87173,1.59310,25.75929,14.71707,-6.49962,1.42378,-3.26445,-12.68388,-0.06959,0.01032,-0.04471,-0.10219,0.64164,0.01191,0.67915,0.61171,3.19255,0.43378,5.04282,2.22482,-3.50508,0.37632,-2.84698,-5.61145
892,5.353523015975952,365200,-143.63319,-75.76657,-1.33473,0.00168,2.83037,2.52143,1144.58859,-1484.47067,-0.17795,0.02441,-0.10802,-0.23566,0.03656,0.00011,0.03672,0.03636,0.03981,0.00009,0.03996,0.03960,-0.04526,0.51439,1.33823,-1.52710,3.74939,0.10133,4.00484,3.51935,1.67844,0.10374,2.03949,1.42921,1.70987,0.09599,1.96564,1.43647,5.23097,0.19983,5.70574,4.77316,23.27425,1.69795,30.76515,19.38865,24.39139,1.81456,29.71348,20.46357,-2.04689,0.02627,-1.97022,-2.12495,0.72625,0.01077,0.75868,0.69317,0.25304,0.22013,1.04872,-0.21622,-3.73523,0.08761,-3.54769,-4.30073,5.97775,0.18999,6.47383,5.48139,5.99471,0.19989,6.48125,5.39937,5.98623,0.15754,6.40916,5.53066,4.21819,0.07741,4.40000,3.97498,17.35822,2.03083,30.96444,14.89457,-6.75580,1.49777,-3.52319,-11.95834,-0.06853,0.00919,-0.04193,-0.09291,0.64647,0.01000,0.67323,0.61743,3.17502,0.39536,4.10297,2.36814,-3.73159,0.44455,-2.86725,-4.91589
893,12.152139663696289,365600,-128.99001,-64.36867,-1.01295,0.00159,2.79120,9.35931,1068.77330,-1231.22399,-0.17633,0.02378,-0.11581,-0.24510,0.03631,0.00007,0.03651,0.03624,0.03956,0.00009,0.03975,0.03943,-0.01722,0.56669,1.54848,-1.65099,3.79104,0.09011,4.04058,3.54263,1.67705,0.09238,1.95906,1.33667,1.69332,0.09710,1.96949,1.43115,5.27613,0.23649,6.18701,4.66644,23.40727,1.63583,28.75663,17.92866,24.28147,1.94306,30.70683,19.73736,-2.05285,0.02781,-1.97599,-2.12193,0.72655,0.01174,0.75709,0.69509,0.27249,0.23257,1.06938,-0.16898,-3.72839,0.08325,-3.56006,-4.24413,5.99040,0.20027,6.41889,5.48095,5.99911,0.19912,6.59213,5.42508,5.99476,0.17319,6.47457,5.49415,4.20990,0.08131,4.43833,3.96850,17.04961,1.89240,27.21097,14.99772,-6.53208,1.31312,-4.09987,-12.13951,-0.07101,0.00869,-0.04573,-0.09016,0.64122,0.00995,0.67115,0.61870,3.16930,0.37510,4.38402,2.55197,-3.63664,0.48753,-2.94630,-7.16965
