EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
20,5.473823070526123,16400,-5.87397,-24.84089,0.20793,0.00158,3.01105,2.46115,-12.10273,-4.90866,-0.24162,0.02074,-0.17264,-0.29699,0.29311,0.00504,0.30189,0.28451,0.29315,0.00504,0.30193,0.28455,-12.17578,0.16364,-11.85446,-12.52744,-32.62054,0.44572,-31.93533,-33.47145,0.71161,0.15103,1.14972,0.45450,0.73933,0.15407,1.12008,0.48550,0.18230,0.02819,0.26152,0.12672,93.99513,30.56095,163.09398,24.83984,100.36104,30.21042,163.13362,34.98026,-0.15467,0.00851,-0.13071,-0.16865,0.03844,0.00295,0.04511,0.03196,-0.04026,0.01171,-0.00833,-0.06695,-0.28370,0.02521,-0.22837,-0.38182,-3.92600,0.03389,-3.82909,-4.01077,-3.92088,0.03048,-3.83745,-4.00260,-3.92344,0.02606,-3.85042,-3.99721,0.66308,0.02925,0.72356,0.57427,-1.15866,0.50110,0.98163,-2.10103,-7.16542,0.71906,-5.84572,-9.78741,-0.00757,0.01515,0.03982,-0.04272,0.20733,0.00940,0.22714,0.18053,0.79814,0.07736,1.03365,0.58064,-0.86743,0.09347,-0.66647,-1.12879
21,6.413718223571777,16800,-6.58864,-107.48556,0.30390,0.00163,2.44924,3.96280,-17.91955,2.79981,-0.23669,0.01962,-0.18607,-0.28156,0.27617,0.00475,0.28442,0.26806,0.27620,0.00475,0.28446,0.26810,-12.73751,0.16945,-12.40289,-13.03714,-32.91822,0.30991,-32.37379,-33.59186,0.54432,0.05209,0.77479,0.44161,0.73941,0.15258,1.14688,0.50236,0.20897,0.03635,0.32364,0.12984,55.12534,16.20536,114.63816,21.63470,101.03365,29.67099,164.66959,50.00612,-0.16098,0.00913,-0.14290,-0.18728,0.04029,0.00367,0.05002,0.03290,-0.04408,0.01336,0.00557,-0.07034,-0.29999,0.02264,-0.25286,-0.35527,-3.90360,0.03007,-3.83868,-3.98676,-3.89769,0.03151,-3.83272,-3.98413,-3.90064,0.02379,-3.83697,-3.97198,0.69384,0.02465,0.77126,0.62832,-0.96038,0.40864,0.66221,-1.80561,-7.18965,0.71791,-5.78525,-9.88248,-0.00630,0.01576,0.03674,-0.05959,0.21887,0.00678,0.23580,0.20425,0.82184,0.07202,1.03871,0.67520,-0.92037,0.09814,-0.71919,-1.18124
22,5.866930723190308,17200,-7.70751,18.87486,-0.21837,0.00157,2.88576,2.97956,-21.96271,1.57911,-0.24039,0.02068,-0.18314,-0.29359,0.26021,0.00447,0.26798,0.25258,0.26025,0.00447,0.26802,0.25263,-13.28563,0.15611,-12.97430,-13.60414,-33.15297,0.31009,-32.57998,-33.82560,0.53580,0.04558,0.72032,0.43561,0.74375,0.14414,1.11672,0.52935,0.20658,0.03896,0.36533,0.13900,57.33512,13.08690,92.06165,25.59060,101.10752,28.29855,162.34317,49.44777,-0.17024,0.01037,-0.14371,-0.19472,0.04404,0.00402,0.05230,0.03478,-0.04146,0.01274,0.01032,-0.06698,-0.32374,0.02469,-0.26889,-0.39854,-3.87535,0.03795,-3.75994,-3.96402,-3.86510,0.03774,-3.71773,-3.95638,-3.87022,0.03205,-3.76051,-3.94745,0.72729,0.03500,0.82051,0.63605,-0.73303,0.56125,1.87292,-1.76534,-7.27940,0.70649,-6.18452,-10.79883,-0.00764,0.01292,0.01743,-0.03822,0.23302,0.01103,0.25896,0.21134,0.87889,0.08533,1.12765,0.71813,-0.97535,0.11407,-0.75166,-1.40826
23,3.948962926864624,17600,-9.00582,-140.04568,-0.83553,0.00158,2.37859,1.56874,-22.13259,-5.61652,-0.23759,0.02090,-0.16000,-0.29349,0.24519,0.00420,0.25251,0.23802,0.24524,0.00420,0.25255,0.23807,-13.82598,0.15438,-13.55100,-14.12076,-33.33599,0.30050,-32.81284,-33.91235,0.53189,0.04526,0.66142,0.42729,0.74759,0.14739,1.11949,0.50565,0.21292,0.03387,0.32868,0.14370,57.38119,13.63321,89.02338,15.26586,101.58700,29.27275,165.06102,36.74377,-0.17645,0.00819,-0.15943,-0.19618,0.04688,0.00293,0.05506,0.03939,-0.04015,0.01072,-0.00815,-0.06708,-0.34340,0.01796,-0.29468,-0.39026,-3.84351,0.03520,-3.74376,-3.93857,-3.83134,0.03588,-3.72639,-3.92408,-3.83742,0.02794,-3.74441,-3.91218,0.77034,0.03111,0.89631,0.69763,-0.54834,0.57072,2.12082,-1.59185,-7.26298,0.66912,-6.11040,-10.75993,-0.01061,0.01635,0.02274,-0.06349,0.24814,0.00841,0.27088,0.22677,0.93398,0.08966,1.16050,0.72867,-1.04664,0.10522,-0.82483,-1.40442
24,3.313534736633301,18000,-10.62098,-54.50189,0.26729,0.00156,2.91769,0.39424,-16.26188,-9.68412,-0.24000,0.02082,-0.19104,-0.30455,0.23106,0.00396,0.23795,0.22430,0.23111,0.00396,0.23800,0.22435,-14.37226,0.16381,-14.05291,-14.70355,-33.46268,0.28832,-32.95724,-34.12022,0.52023,0.04931,0.65118,0.42904,0.74956,0.15129,1.13939,0.48790,0.21357,0.03605,0.33952,0.14418,51.51127,16.82707,89.86102,17.81225,100.79037,30.71693,165.96620,37.43392,-0.18491,0.00820,-0.16540,-0.20361,0.05208,0.00370,0.06169,0.04124,-0.03841,0.01121,-0.00772,-0.07091,-0.36889,0.01999,-0.32368,-0.42345,-3.81740,0.03796,-3.70265,-3.92068,-3.80598,0.03864,-3.69264,-3.91021,-3.81169,0.03094,-3.73771,-3.88739,0.79771,0.02911,0.89416,0.69908,-0.30197,0.59625,2.57097,-1.28415,-7.36994,0.64762,-6.10425,-9.88994,-0.00932,0.02168,0.05451,-0.06163,0.25727,0.00780,0.27674,0.23765,0.98404,0.08869,1.33501,0.79910,-1.10073,0.11822,-0.78803,-1.48861
25,3.4135544300079346,18400,-11.32717,-120.83479,-0.34162,0.00158,2.64295,0.76896,-12.23470,-11.83857,-0.24192,0.02081,-0.18002,-0.29004,0.21775,0.00373,0.22424,0.21139,0.21781,0.00373,0.22429,0.21144,-14.90201,0.16643,-14.58293,-15.20522,-33.53607,0.29879,-33.04649,-34.12739,0.52600,0.05137,0.70637,0.41769,0.74173,0.13962,1.13082,0.53448,0.22500,0.04101,0.42002,0.15197,61.12632,14.28595,105.23920,23.03286,99.68117,28.97536,162.60593,44.02033,-0.19374,0.00925,-0.17108,-0.21743,0.05656,0.00322,0.06719,0.04899,-0.03450,0.01680,0.01622,-0.06627,-0.40659,0.02015,-0.36556,-0.48306,-3.78497,0.03557,-3.67452,-3.88022,-3.76985,0.04048,-3.63143,-3.89913,-3.77741,0.03042,-3.67865,-3.87931,0.83248,0.03554,0.94289,0.75342,-0.00599,0.65029,2.10640,-1.37577,-7.45714,0.66641,-6.23897,-9.92294,-0.00788,0.01604,0.03209,-0.03794,0.26975,0.00909,0.29686,0.25025,1.03369,0.08770,1.35236,0.84005,-1.18778,0.12985,-0.88692,-1.62231
26,4.781208276748657,18800,-13.22265,-112.79439,-0.71804,0.00158,2.77051,2.00906,-19.51605,-14.55853,-0.23725,0.01808,-0.18662,-0.27900,0.20522,0.00351,0.21132,0.19924,0.20528,0.00351,0.21138,0.19930,-15.41302,0.14463,-15.10757,-15.69688,-33.59138,0.25998,-33.07935,-34.13758,0.50487,0.04074,0.60693,0.41393,0.65450,0.13344,1.11320,0.47400,0.22286,0.03424,0.39560,0.16601,60.39852,12.62210,86.28841,25.05245,79.39462,30.88124,157.13686,24.79752,-0.20466,0.00909,-0.18353,-0.22669,0.06183,0.00375,0.07047,0.05146,-0.03416,0.01326,0.00804,-0.06004,-0.45300,0.02420,-0.39245,-0.52918,-3.74253,0.04224,-3.59818,-3.86149,-3.72629,0.04533,-3.62474,-3.83475,-3.73441,0.03709,-3.61146,-3.83890,0.87218,0.03370,0.95484,0.79577,0.07480,0.59063,2.23011,-0.98289,-7.55139,0.67112,-6.35238,-10.42730,-0.01245,0.01705,0.02816,-0.04887,0.28434,0.00967,0.30957,0.26248,1.07372,0.07891,1.28909,0.86838,-1.23566,0.11844,-0.91639,-1.59488
27,4.787604331970215,19200,-13.57394,-71.80602,-0.24461,0.00160,1.98587,2.80009,-17.38777,-6.50871,-0.23734,0.01862,-0.18670,-0.28736,0.19343,0.00330,0.19918,0.18780,0.19350,0.00330,0.19924,0.18787,-15.91376,0.15605,-15.57592,-16.22792,-33.61407,0.19920,-33.28885,-34.03380,0.50282,0.04401,0.61415,0.41259,0.55611,0.05299,0.82019,0.47057,0.25775,0.04562,0.41020,0.17921,60.21827,12.96981,90.68899,34.19490,55.97556,15.61688,109.21451,15.46428,-0.22217,0.00975,-0.20339,-0.24304,0.06751,0.00315,0.07465,0.06021,-0.04061,0.01454,0.00028,-0.06879,-0.50293,0.01880,-0.45371,-0.55261,-3.69868,0.04474,-3.57425,-3.81875,-3.67907,0.04891,-3.55918,-3.83419,-3.68888,0.03803,-3.60006,-3.80031,0.91210,0.03487,1.00633,0.82542,0.42163,0.72324,2.85636,-1.05738,-7.66018,0.71646,-6.41124,-11.01505,-0.01889,0.01852,0.01909,-0.07932,0.29693,0.00930,0.32528,0.27706,1.13053,0.09450,1.41176,0.92808,-1.26463,0.12341,-0.98212,-1.58566
28,5.033379793167114,19600,-12.98116,-34.25370,-0.09268,0.00161,3.15883,1.87290,-11.94793,-9.87334,-0.23662,0.01860,-0.18661,-0.28465,0.18233,0.00311,0.18775,0.17703,0.18240,0.00311,0.18782,0.17710,-16.43285,0.15867,-16.09422,-16.73019,-33.56037,0.13430,-33.23432,-33.92124,0.50206,0.05423,0.67965,0.41267,0.54784,0.04831,0.73432,0.43597,0.28239,0.06682,0.56721,0.17437,57.95314,16.29953,100.49506,15.52358,53.66180,15.56252,97.82008,10.63519,-0.23101,0.01295,-0.20689,-0.26673,0.07401,0.00476,0.08688,0.06288,-0.02389,0.01893,0.03323,-0.06594,-0.56018,0.03523,-0.49148,-0.63740,-3.66745,0.05677,-3.52761,-3.81103,-3.64776,0.06110,-3.42975,-3.79860,-3.65761,0.05399,-3.50332,-3.78453,0.94367,0.05041,1.04814,0.81624,0.65665,0.79074,3.09555,-0.91574,-7.96002,0.89608,-6.30802,-11.41195,-0.01666,0.02602,0.04131,-0.08552,0.30642,0.01625,0.33709,0.26130,1.20957,0.12344,1.56504,0.92271,-1.30118,0.15071,-0.95376,-1.86844
29,5.086190462112427,20000,-11.98435,-122.85976,-0.41529,0.00155,3.03251,2.05208,-9.35785,-6.62006,-0.23623,0.02029,-0.18949,-0.28907,0.17189,0.00292,0.17697,0.16691,0.17197,0.00292,0.17705,0.16699,-16.87720,0.15546,-16.51824,-17.28636,-33.47250,0.33423,-32.82719,-34.33866,0.54098,0.14806,1.33870,0.38771,0.71005,0.17100,1.23541,0.46364,0.25324,0.04020,0.40238,0.17261,67.66898,29.38212,199.28767,20.14100,96.41934,35.14729,185.22920,15.61017,-0.24416,0.01091,-0.22207,-0.26877,0.07950,0.00433,0.08932,0.06715,-0.04101,0.01585,0.01032,-0.07098,-0.63192,0.02278,-0.56987,-0.67852,-3.60069,0.04915,-3.48981,-3.72963,-3.57249,0.05426,-3.40812,-3.72585,-3.58659,0.04303,-3.48336,-3.71789,1.00293,0.03815,1.11791,0.90918,1.02417,0.87903,5.73845,-0.44393,-7.98635,0.80427,-6.54637,-10.52046,-0.01631,0.02097,0.04470,-0.06206,0.32788,0.00962,0.35374,0.30099,1.29012,0.11931,1.59294,1.01765,-1.37616,0.13465,-1.10356,-1.78471
30,4.913200378417969,20400,-10.86276,-70.00364,-0.10408,0.00152,2.63823,2.27340,-8.84931,-4.00800,-0.23800,0.01898,-0.19396,-0.28560,0.16207,0.00275,0.16686,0.15739,0.16216,0.00275,0.16694,0.15748,-17.31431,0.14867,-16.97511,-17.73247,-33.35197,0.29976,-32.85012,-33.97149,0.48587,0.04839,0.62671,0.38683,0.71793,0.15385,1.10575,0.49597,0.27776,0.04660,0.43749,0.18767,57.79731,14.53947,88.50906,25.96573,99.77342,30.07772,167.45320,37.87958,-0.25428,0.01194,-0.22716,-0.28203,0.08433,0.00407,0.09308,0.07485,-0.03733,0.01921,0.03411,-0.06890,-0.68207,0.02034,-0.61654,-0.73192,-3.52865,0.05307,-3.39439,-3.67152,-3.50586,0.05546,-3.36891,-3.64519,-3.51726,0.04573,-3.39351,-3.63899,1.06357,0.04207,1.17572,0.96830,1.31415,0.85855,6.48642,-0.00519,-8.05426,0.83245,-6.69106,-10.95204,-0.01702,0.02157,0.03559,-0.06411,0.34807,0.01068,0.36997,0.32499,1.37390,0.13692,1.74753,1.09958,-1.42746,0.12677,-1.15624,-1.75285
31,4.201132535934448,20800,-9.43056,-97.97122,0.07264,0.00158,2.42095,1.77855,-13.27652,-6.47615,-0.23368,0.01980,-0.16662,-0.27744,0.15284,0.00259,0.15734,0.14843,0.15293,0.00259,0.15743,0.14852,-17.76261,0.14145,-17.42197,-18.10941,-33.23567,0.30896,-32.70173,-33.90987,0.47503,0.04170,0.62819,0.37604,0.71182,0.14274,1.13592,0.49434,0.27994,0.03884,0.39997,0.20635,57.33089,13.34549,88.94096,14.49247,98.11888,28.46200,164.86281,36.83369,-0.26745,0.01450,-0.24005,-0.29608,0.09023,0.00590,0.10384,0.07638,-0.02123,0.03064,0.08339,-0.07840,-0.72303,0.03154,-0.60705,-0.77449,-3.47154,0.06274,-3.29761,-3.63042,-3.44631,0.07359,-3.18577,-3.60722,-3.45892,0.05940,-3.27534,-3.57725,1.10030,0.04510,1.22852,0.99519,1.60064,0.88890,5.10968,0.02970,-8.13922,0.80397,-6.61689,-10.84214,-0.01592,0.02032,0.04649,-0.06079,0.36164,0.01133,0.39233,0.33642,1.46496,0.13489,1.78710,1.21541,-1.50357,0.14766,-1.16899,-1.84985
32,5.9713218212127686,21200,-8.67188,-45.61591,-0.47744,0.00156,2.72864,3.24103,-9.99968,-6.30991,-0.23394,0.01950,-0.18774,-0.29423,0.14416,0.00243,0.14839,0.14001,0.14424,0.00243,0.14848,0.14010,-18.17665,0.15102,-17.82401,-18.55167,-33.07107,0.30235,-32.52354,-33.74502,0.49394,0.07804,0.83969,0.36989,0.70544,0.13844,1.05494,0.48625,0.30597,0.05054,0.47938,0.21771,58.37250,20.37956,122.62360,21.73507,95.34894,27.92841,152.51639,46.00416,-0.27736,0.01146,-0.25183,-0.30712,0.09602,0.00559,0.11179,0.08288,-0.03593,0.02324,0.04186,-0.07498,-0.77451,0.03362,-0.64674,-0.84169,-3.40216,0.05900,-3.14862,-3.52367,-3.37183,0.06265,-3.17476,-3.54936,-3.38699,0.05073,-3.16169,-3.49011,1.16870,0.04402,1.32745,1.07269,2.26616,1.08765,7.77562,0.55768,-8.23377,0.85140,-6.55023,-11.29680,-0.02318,0.02673,0.02747,-0.09194,0.38110,0.01165,0.41858,0.35191,1.53300,0.15367,1.94869,1.19985,-1.56190,0.15219,-1.18855,-2.00265
33,5.5799877643585205,21600,-7.42326,-109.76711,-0.44526,0.00197,2.69155,2.88640,-4.85950,-4.47560,-0.23702,0.01953,-0.18958,-0.29011,0.13597,0.00229,0.13996,0.13206,0.13606,0.00229,0.14006,0.13215,-18.62466,0.18367,-18.21194,-19.04269,-32.88418,0.29954,-32.34505,-33.54176,0.50178,0.08905,0.83990,0.36725,0.69847,0.13958,1.07816,0.47688,0.31954,0.06476,0.59476,0.21647,61.33150,21.41425,129.42552,17.94147,92.90626,27.96723,155.41158,33.61260,-0.29145,0.01383,-0.26164,-0.32992,0.10230,0.00554,0.11872,0.09157,-0.02773,0.02887,0.06702,-0.07231,-0.83660,0.04694,-0.68028,-0.93948,-3.35335,0.07797,-3.10244,-3.55326,-3.32005,0.08861,-3.03443,-3.54276,-3.33670,0.07597,-3.11968,-3.51629,1.19157,0.06210,1.37202,1.04556,2.24636,1.13291,6.77691,0.13665,-8.39672,1.04991,-6.64216,-13.93379,-0.01926,0.03108,0.05544,-0.09468,0.38772,0.01826,0.44711,0.34581,1.58403,0.17859,2.15294,1.29251,-1.59826,0.16651,-1.21689,-2.07821
34,4.629976034164429,22000,-6.75437,-67.49808,-0.30744,0.00196,2.73592,1.89199,-4.59418,-4.69487,-0.23195,0.01833,-0.19271,-0.28466,0.12826,0.00216,0.13202,0.12458,0.12836,0.00216,0.13211,0.12468,-18.99670,0.15310,-18.66013,-19.40523,-32.72652,0.22980,-32.25396,-33.32840,0.46739,0.04957,0.62447,0.36468,0.59041,0.12957,1.01859,0.42405,0.34153,0.05859,0.55757,0.22804,54.77211,15.08776,90.82246,20.52502,63.73164,32.04927,150.07346,15.72922,-0.31637,0.01812,-0.28128,-0.37412,0.11188,0.00780,0.13182,0.09513,-0.04060,0.02063,0.02529,-0.08012,-0.93079,0.04840,-0.75354,-1.05850,-3.27263,0.07144,-3.08673,-3.50318,-3.23277,0.07238,-3.03212,-3.39871,-3.25270,0.06301,-3.06467,-3.44602,1.24111,0.04333,1.36586,1.12755,2.79466,1.13941,7.24798,1.00951,-8.42623,0.92551,-6.78485,-11.55598,-0.02618,0.02126,0.02056,-0.07565,0.40024,0.00960,0.42638,0.37665,1.60068,0.15297,2.07560,1.28788,-1.66729,0.16195,-1.32926,-2.11801
35,4.657459020614624,22400,-6.62444,-77.95096,-0.02073,0.00158,2.48694,2.16888,-6.13109,-5.42691,-0.23287,0.01959,-0.18218,-0.28801,0.12102,0.00202,0.12454,0.11757,0.12112,0.00202,0.12465,0.11768,-19.29188,0.15893,-18.68487,-19.66629,-32.55489,0.24459,-32.15787,-32.98069,0.45015,0.04042,0.59154,0.33943,0.51221,0.03947,0.62218,0.41597,0.34407,0.05140,0.51866,0.25486,51.71623,13.10920,87.65576,15.85395,50.06269,13.14779,85.47932,19.63602,-0.34543,0.01865,-0.30063,-0.38608,0.11823,0.00749,0.13840,0.09792,-0.05990,0.02303,0.02792,-0.10270,-1.00145,0.03996,-0.84086,-1.08568,-3.15581,0.07814,-2.91697,-3.34680,-3.12040,0.09173,-2.86042,-3.38688,-3.13810,0.07692,-2.94782,-3.34094,1.29969,0.04672,1.42707,1.18794,2.84635,1.01056,7.39601,0.83161,-8.55195,0.80534,-6.96749,-11.69157,-0.02258,0.02420,0.04869,-0.07644,0.41878,0.01167,0.44167,0.38650,1.68932,0.18723,2.40481,1.32310,-1.68269,0.15411,-1.37063,-2.17644
36,5.041406631469727,22800,-5.48044,-65.02829,-0.31255,0.00169,2.70219,2.33748,-3.36092,-4.95176,-0.22906,0.01941,-0.17844,-0.27190,0.11423,0.00190,0.11754,0.11099,0.11433,0.00190,0.11764,0.11109,-19.58939,0.18410,-19.06088,-20.01373,-32.30213,0.21036,-31.83913,-32.78061,0.44849,0.05168,0.62082,0.36087,0.50479,0.04464,0.65686,0.41186,0.37641,0.06553,0.56971,0.27264,49.00988,17.01613,91.11644,15.25055,48.94875,14.20765,84.22300,16.26580,-0.36986,0.01466,-0.33545,-0.39907,0.12668,0.00841,0.14715,0.10243,-0.07468,0.02357,-0.01879,-0.12691,-1.05830,0.04866,-0.83331,-1.14190,-3.04905,0.07210,-2.83366,-3.24930,-3.01482,0.09231,-2.69525,-3.19389,-3.03194,0.07343,-2.78848,-3.16138,1.35882,0.05627,1.59910,1.21464,3.58869,1.27717,7.65671,1.33385,-8.63978,0.88763,-6.94760,-12.52395,-0.02353,0.03614,0.04617,-0.13054,0.43414,0.01257,0.48098,0.40706,1.79214,0.22766,2.66252,1.44213,-1.72399,0.18454,-1.30035,-2.33716
37,3.9566733837127686,23200,-4.37797,-26.34464,-0.33083,0.00162,2.66328,1.29174,-2.15365,-3.13122,-0.22911,0.01965,-0.17190,-0.27926,0.10784,0.00179,0.11095,0.10478,0.10794,0.00179,0.11106,0.10489,-19.88464,0.16034,-19.44995,-20.27134,-32.02501,0.18218,-31.65059,-32.50031,0.44910,0.03360,0.54040,0.37289,0.51334,0.06072,0.80653,0.41924,0.38730,0.06404,0.67566,0.28347,53.18868,9.36396,74.22826,26.30948,48.28425,17.96041,109.36942,17.21052,-0.38873,0.01137,-0.35782,-0.42545,0.13383,0.00762,0.15432,0.11488,-0.06820,0.02384,-0.01309,-0.13002,-1.12155,0.03853,-0.94729,-1.19757,-2.95200,0.07263,-2.72908,-3.13645,-2.91023,0.07798,-2.67148,-3.07926,-2.93112,0.06470,-2.74842,-3.09085,1.41785,0.04970,1.54628,1.28063,3.95376,1.23743,7.82015,1.56781,-8.75601,0.92725,-7.04658,-13.53723,-0.02332,0.02133,0.02046,-0.07097,0.45156,0.01068,0.47611,0.42551,1.85793,0.17487,2.51160,1.51944,-1.78257,0.15459,-1.38394,-2.18799
38,3.824091911315918,23600,-4.20470,-82.49729,0.25523,0.00157,2.82489,0.99757,-2.57348,-5.02887,-0.22898,0.01987,-0.16634,-0.28576,0.10181,0.00169,0.10475,0.09894,0.10192,0.00168,0.10486,0.09905,-20.17743,0.14499,-19.69233,-20.56030,-31.77303,0.23141,-31.31697,-32.27241,0.45565,0.05133,0.64857,0.33572,0.51204,0.05356,0.70555,0.41254,0.40683,0.06508,0.61544,0.26793,50.87471,14.82976,97.99166,16.53430,51.81393,15.11962,98.89295,13.91386,-0.41374,0.01461,-0.37275,-0.44769,0.14278,0.00782,0.16348,0.11899,-0.07680,0.02830,0.00630,-0.12597,-1.18594,0.03685,-1.05467,-1.27624,-2.86081,0.08758,-2.61247,-3.12283,-2.80899,0.08610,-2.57861,-2.99911,-2.83490,0.07723,-2.59820,-3.02877,1.45161,0.05192,1.58201,1.32518,4.23394,1.11486,10.70953,2.12574,-8.88026,1.10337,-6.97525,-13.78057,-0.01623,0.03430,0.05687,-0.08746,0.46082,0.01277,0.49916,0.43295,1.90757,0.18821,2.61251,1.59203,-1.83186,0.15967,-1.43562,-2.25304
39,4.781758546829224,24000,-4.47837,-100.59737,-0.32198,0.00159,2.95101,1.82910,-3.78373,-8.24208,-0.23461,0.02044,-0.16306,-0.28142,0.09615,0.00159,0.09891,0.09344,0.09626,0.00159,0.09902,0.09355,-20.43644,0.16971,-20.07747,-20.91196,-31.45880,0.22188,-30.76664,-31.96613,0.46419,0.08661,1.05547,0.36126,0.49463,0.03914,0.61456,0.38943,0.40544,0.05680,0.58794,0.29759,52.09708,19.34278,148.81483,12.94492,49.71349,11.67364,83.47588,22.98951,-0.42741,0.01536,-0.39519,-0.46247,0.14408,0.00802,0.16958,0.12397,-0.09663,0.02788,-0.00807,-0.14395,-1.21432,0.03723,-1.07566,-1.27631,-2.74804,0.08425,-2.51873,-2.94231,-2.71100,0.08637,-2.48373,-2.96721,-2.72952,0.07528,-2.53179,-2.93126,1.51332,0.05176,1.70524,1.39395,4.81019,1.40529,11.33263,2.28473,-8.94677,1.00315,-7.24263,-12.85758,-0.01337,0.03344,0.07552,-0.10197,0.47888,0.01133,0.51411,0.45350,1.99820,0.21819,2.78683,1.52146,-1.88966,0.19528,-1.42295,-2.52028
40,2.929396629333496,24400,-4.94082,-182.59930,-0.55259,0.00154,2.55539,0.37242,-5.90507,-10.27740,-0.23391,0.01896,-0.17015,-0.28261,0.09081,0.00150,0.09341,0.08825,0.09091,0.00150,0.09352,0.08835,-20.74979,0.20805,-20.19971,-21.16948,-31.17484,0.24194,-30.76052,-31.66458,0.45386,0.06233,0.69188,0.33735,0.49037,0.04303,0.67140,0.41397,0.43067,0.07888,0.75142,0.30353,46.99297,17.28609,94.27220,12.84672,48.82243,12.82764,91.26610,17.17054,-0.44779,0.01258,-0.42025,-0.48113,0.15087,0.00763,0.17913,0.12799,-0.11421,0.02710,-0.02118,-0.16156,-1.25404,0.03079,-1.09664,-1.32258,-2.66602,0.08399,-2.48625,-2.88662,-2.63815,0.09776,-2.38673,-2.92340,-2.65209,0.07760,-2.46552,-2.82321,1.53132,0.05963,1.68668,1.38796,5.04706,1.36571,9.85156,2.37384,-8.90816,0.97216,-7.31159,-13.12291,-0.00953,0.03122,0.07060,-0.10539,0.48575,0.01344,0.52132,0.45053,2.00553,0.19917,2.60633,1.62980,-1.93891,0.19092,-1.59379,-2.50557
41,4.511749029159546,24800,-5.04060,-112.84977,-0.24561,0.00158,2.59877,1.91133,-2.01235,-7.29818,-0.23282,0.01899,-0.19113,-0.28488,0.08577,0.00141,0.08822,0.08337,0.08587,0.00141,0.08832,0.08346,-20.93772,0.18444,-20.45374,-21.43030,-30.85994,0.21993,-30.49701,-31.34131,0.44133,0.04934,0.62098,0.33948,0.47805,0.05316,0.77570,0.39489,0.43834,0.06016,0.64081,0.32781,47.26702,15.57419,92.18356,15.20566,45.43356,16.16116,114.32710,12.79741,-0.47170,0.01788,-0.43548,-0.51597,0.15702,0.00685,0.17533,0.13920,-0.10074,0.02359,-0.02894,-0.15439,-1.28977,0.02838,-1.15237,-1.39242,-2.54084,0.09012,-2.24864,-2.78667,-2.51434,0.09951,-2.17340,-2.74240,-2.52759,0.08334,-2.25602,-2.70464,1.58156,0.05767,1.73178,1.43184,5.37088,1.31522,10.43998,2.89566,-8.92540,1.02370,-6.96571,-13.41839,-0.00842,0.03114,0.05136,-0.08178,0.49936,0.01087,0.52276,0.46740,2.09748,0.18272,2.82962,1.61478,-1.96209,0.17803,-1.60000,-2.60263
