EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
100,466.70139360427856,133200,-3039.34439,-4410.85957,-0.91455,0.02608,10.02975,456.64551,-5838.77516,-976.18179,-1407.44826,-2169.55380,-3535.97291,-4977.58846,-6.12846,0.09384,-5.87838,-6.37330,0.03798,0.00023,0.03831,0.03755,0.04071,0.00029,0.04119,0.04023,0.04390,0.00028,0.04440,0.04341,0.04162,0.00022,0.04210,0.04132,0.04468,0.00035,0.04529,0.04408,0.03813,0.00027,0.03860,0.03761,0.40561,0.62034,1.89521,-1.42871,363.76400,2.62955,369.43353,357.14618,8.77329,1.74708,15.02602,5.98043,8.81788,2.01672,19.08117,5.63744,3.29421,1.17617,9.08130,1.50367,3322.38335,1153.82907,8031.13281,776.98004,3553.59866,1430.43036,12223.30469,601.91742,-1.16007,0.01579,-1.12277,-1.19283,0.46574,0.00643,0.48219,0.44916,0.07233,0.12769,0.65241,-0.12636,-2.97051,0.08193,-2.78129,-3.19259,6.09139,0.21671,6.58622,5.46587,6.10938,0.25508,6.82133,5.30993,6.12099,0.26719,6.80886,5.27429,6.11269,0.29274,6.91067,5.31433,6.16450,0.29124,6.97479,5.25233,6.16411,0.31635,6.95938,5.36098,6.12718,0.19452,6.59394,5.54987,4.07234,0.10201,4.32940,3.78711,21.82137,2.17523,29.86852,17.84444,-7.01241,1.35198,-4.27233,-12.78467,-0.08144,0.04969,0.06191,-0.21238,1.35450,0.02205,1.41397,1.30341,4.02803,0.36799,5.69446,3.49724,-3.98083,0.23976,-3.37051,-4.62399
101,478.89380407333374,134400,-2883.79753,-4328.71116,-1.14495,0.04558,9.94303,468.90515,-6090.34059,-951.97485,-1468.12843,-2396.78300,-3585.29551,-4814.68062,-6.08644,0.09803,-5.82863,-6.34547,0.03872,0.00022,0.03915,0.03829,0.04141,0.00015,0.04176,0.04117,0.04483,0.00026,0.04533,0.04440,0.04265,0.00032,0.04332,0.04211,0.04587,0.00034,0.04650,0.04530,0.03904,0.00020,0.03942,0.03860,0.38908,0.62479,2.09542,-0.99051,364.31691,2.76707,372.21774,356.08902,8.93282,1.87473,17.10594,5.61400,10.41068,3.93522,28.47549,5.89144,3.34443,1.19157,10.54637,1.84111,3250.58470,950.30205,5801.26660,830.75983,4161.67316,1695.37359,10846.52246,1198.12988,-1.16031,0.01550,-1.12834,-1.19606,0.46536,0.00605,0.48017,0.45188,0.05177,0.11444,0.57716,-0.14393,-2.99509,0.09298,-2.76338,-3.25656,6.10932,0.23166,6.93422,5.59017,6.07546,0.23702,6.74899,5.33167,6.11093,0.24795,6.84860,5.58346,6.16049,0.28741,6.96381,5.47800,6.15228,0.30029,6.90577,5.37150,6.12917,0.32335,7.04234,5.39000,6.12294,0.19746,6.66236,5.68806,4.05941,0.09908,4.39620,3.80910,21.26058,1.89475,28.74747,17.55071,-7.28342,1.51570,-4.93863,-15.28052,-0.08806,0.03984,-0.00794,-0.20614,1.35179,0.02140,1.40704,1.30537,4.08110,0.38855,5.38292,3.47666,-3.91251,0.24619,-3.38116,-4.88236
102,453.5665032863617,135600,-3415.01410,-4113.73905,-3.70026,0.03281,10.10886,443.42477,-6038.67834,-907.07274,-1299.56878,-2418.94074,-3869.77167,-4846.17605,-6.08271,0.09519,-5.79106,-6.37160,0.03951,0.00015,0.03976,0.03916,0.04220,0.00019,0.04251,0.04177,0.04577,0.00018,0.04614,0.04534,0.04373,0.00017,0.04410,0.04333,0.04685,0.00020,0.04736,0.04651,0.03969,0.00020,0.04023,0.03942,0.28602,0.67456,1.88113,-1.56330,365.71196,2.83328,374.91666,357.47836,9.70983,2.23064,17.75624,6.04827,9.71063,2.61859,18.99205,6.09172,3.35720,1.11294,8.10764,1.52521,3636.94446,1059.76274,6366.23340,1166.62732,3768.31564,1066.59524,7003.03125,1169.49487,-1.15440,0.01851,-1.11963,-1.20116,0.46202,0.00553,0.47495,0.44681,0.04436,0.10079,0.36650,-0.12396,-2.99088,0.08410,-2.79344,-3.26050,6.06236,0.23931,6.81021,5.49346,6.07696,0.25417,6.61547,5.38281,6.08694,0.27831,6.88354,5.11057,6.08657,0.29397,6.82429,5.27280,6.10278,0.31516,6.75751,5.17753,6.12934,0.32313,6.84741,5.22058,6.09083,0.21440,6.59976,5.50288,4.09335,0.11147,4.37056,3.80167,21.18159,1.85609,27.59866,16.95807,-6.96790,1.20336,-4.65101,-10.78230,-0.08571,0.05604,0.04876,-0.20930,1.35039,0.02410,1.40816,1.28935,3.99842,0.36849,5.67428,3.38530,-3.89611,0.25802,-3.35590,-4.69463
103,466.05380392074585,136800,-2861.44838,-4299.49063,-4.43920,0.06168,10.05673,455.93535,-5803.71942,-1009.13544,-1382.84711,-2240.68741,-3676.77893,-6005.96159,-6.03827,0.10228,-5.73236,-6.29360,0.04050,0.00039,0.04104,0.03976,0.04348,0.00052,0.04427,0.04251,0.04718,0.00057,0.04810,0.04615,0.04508,0.00057,0.04600,0.04410,0.04832,0.00055,0.04921,0.04737,0.04104,0.00046,0.04182,0.04025,0.64156,0.63173,2.00219,-1.08416,365.71579,2.82266,374.61572,358.66846,9.55015,2.38661,19.07722,5.63577,9.43485,2.36390,19.53743,6.53232,3.55913,1.66495,16.15253,1.65018,4303.49967,1790.80736,9963.37207,1299.36145,3755.85511,1360.11855,11135.42090,1288.11584,-1.14437,0.01427,-1.11007,-1.17620,0.46307,0.00677,0.47958,0.44283,0.10200,0.12648,0.42439,-0.13306,-2.94976,0.08522,-2.74405,-3.23844,6.14099,0.21744,6.75699,5.66827,6.19772,0.24525,6.97937,5.67935,6.21311,0.27599,6.94121,5.55604,6.23821,0.29274,7.10402,5.39123,6.21732,0.31208,7.10911,5.27692,6.22756,0.32500,7.06869,5.17804,6.20582,0.20280,6.63895,5.64934,4.11449,0.11613,4.39942,3.78941,21.75404,1.93412,29.38590,18.31653,-7.06537,1.22453,-4.73603,-10.87227,-0.10790,0.05338,0.04962,-0.25077,1.36777,0.01887,1.41879,1.31617,4.03173,0.38600,5.66132,3.40697,-3.95624,0.23786,-3.41536,-4.81895
104,446.34848642349243,138000,-3354.83467,-4444.16345,-5.21365,0.11172,10.06983,436.16687,-6147.66385,-962.68178,-1688.58727,-2550.92042,-4038.55482,-5055.90566,-6.03599,0.09155,-5.78774,-6.25273,0.04109,0.00007,0.04121,0.04099,0.04470,0.00025,0.04514,0.04427,0.04869,0.00031,0.04912,0.04811,0.04658,0.00035,0.04716,0.04601,0.04992,0.00037,0.05046,0.04920,0.04254,0.00039,0.04316,0.04183,0.35546,0.62078,2.69146,-1.18819,366.98777,2.57913,374.03726,360.62814,10.36577,3.15600,24.12689,6.69750,10.11364,2.78713,20.89109,6.23116,3.57273,1.30519,13.39015,1.77939,4062.55423,1624.94950,10393.21680,1472.29358,3648.18871,1309.32715,8525.93848,478.93246,-1.14087,0.01457,-1.10627,-1.17508,0.46072,0.00605,0.47734,0.44629,0.09929,0.12033,0.51439,-0.15160,-2.96755,0.09532,-2.75559,-3.24913,6.01493,0.21730,6.53197,5.44066,6.08973,0.23995,6.91147,5.43358,6.10314,0.27799,6.93951,5.43055,6.13321,0.28919,7.00304,5.39181,6.14806,0.29965,7.03479,5.23526,6.20303,0.30878,7.13024,5.46899,6.11535,0.20119,6.87304,5.61525,4.05086,0.09596,4.39644,3.83254,21.10588,1.78042,28.59462,18.00034,-7.14095,1.36185,-4.51764,-12.28769,-0.10176,0.05045,0.04480,-0.23836,1.35845,0.02069,1.43009,1.30497,3.99239,0.37883,5.37635,3.43908,-3.94775,0.26345,-3.39997,-4.79659
105,455.64376187324524,139200,-3497.45340,-4287.73535,-1.08634,0.05431,10.47289,445.11651,-5917.65659,-966.38407,-1200.02148,-2356.90346,-3607.43466,-4721.32768,-6.01176,0.10291,-5.70470,-6.30782,0.04164,0.00024,0.04204,0.04118,0.04557,0.00027,0.04606,0.04514,0.04958,0.00029,0.05009,0.04912,0.04776,0.00039,0.04833,0.04716,0.05102,0.00034,0.05154,0.05046,0.04366,0.00027,0.04412,0.04317,0.33460,0.63719,1.82337,-1.33112,367.42559,3.11829,375.33661,359.50470,9.39519,2.25277,18.80786,6.33601,9.99966,2.27371,20.77129,6.56677,3.82681,1.47511,13.70754,1.40759,3782.92062,1489.64305,10129.41797,729.69135,3607.49948,1083.02529,6705.23779,1064.92297,-1.14412,0.01424,-1.10838,-1.17895,0.46229,0.00712,0.48213,0.44454,0.06451,0.11157,0.58079,-0.15684,-3.00585,0.10420,-2.71234,-3.31279,6.08540,0.22549,6.71889,5.55680,6.09199,0.23656,6.87545,5.46002,6.09651,0.29624,6.86651,5.39922,6.13282,0.30863,6.88148,5.37362,6.12078,0.29243,6.91726,5.31359,6.12702,0.30745,6.83142,5.11059,6.10909,0.20800,6.59338,5.56697,4.06645,0.12212,4.36934,3.74397,21.40427,1.89588,28.37849,18.06893,-7.02405,1.32497,-4.34062,-11.46941,-0.10294,0.04395,0.00710,-0.24520,1.35584,0.02038,1.40723,1.29878,3.90886,0.38416,5.79660,3.28897,-4.00492,0.26329,-3.46624,-4.77847
106,458.07044649124146,140400,-3017.41927,-4434.15198,-0.99091,0.05260,9.88322,448.08552,-5492.10463,-985.69601,-1373.84772,-2515.39020,-3492.31230,-4623.34507,-5.98606,0.09231,-5.73062,-6.21499,0.04238,0.00016,0.04279,0.04202,0.04660,0.00028,0.04709,0.04606,0.05050,0.00019,0.05088,0.05008,0.04899,0.00038,0.04966,0.04832,0.05206,0.00021,0.05241,0.05154,0.04492,0.00045,0.04568,0.04413,0.38281,0.74654,2.14291,-1.31828,367.90367,2.78008,374.59695,360.13638,11.47676,4.15544,31.38473,6.42186,9.49998,2.05221,18.31751,6.23101,3.59582,1.20487,8.42375,1.71261,4149.46793,1598.64782,10692.74316,887.48169,3548.94798,1079.34704,6449.95020,1094.51489,-1.14092,0.01836,-1.09699,-1.18709,0.46381,0.00645,0.48022,0.44894,0.07334,0.11527,0.46373,-0.12413,-3.02275,0.09183,-2.79073,-3.28022,6.08907,0.26800,6.73569,5.42671,6.10453,0.26369,6.83381,5.37428,6.08892,0.30447,6.84109,5.11381,6.15955,0.30751,6.85892,5.18026,6.09244,0.33686,6.89223,5.27655,6.21709,0.35219,7.11376,5.25766,6.12527,0.24521,6.70502,5.56678,4.08313,0.11156,4.37011,3.79899,21.23139,1.78802,26.17326,17.73478,-7.20265,1.50920,-4.46504,-14.86218,-0.12273,0.05426,0.01695,-0.27471,1.35817,0.02623,1.43178,1.29857,3.88251,0.31950,5.58142,3.39299,-3.95010,0.22392,-3.44023,-4.66544
107,459.8080394268036,141600,-3104.01090,-4237.58993,-3.89086,0.00447,10.08550,449.66837,-5591.80285,-950.76004,-1208.59431,-2326.12015,-3530.38558,-4558.79118,-5.97519,0.09480,-5.67596,-6.24994,0.04324,0.00026,0.04382,0.04280,0.04748,0.00024,0.04794,0.04710,0.05145,0.00029,0.05185,0.05089,0.05024,0.00039,0.05090,0.04967,0.05288,0.00028,0.05341,0.05241,0.04619,0.00030,0.04677,0.04569,0.33279,0.53646,1.97429,-0.78056,369.12316,2.62608,375.96719,362.63159,10.34606,3.25690,24.73213,5.80606,9.22157,2.19773,20.93570,6.27868,3.74210,1.63842,13.68167,1.79580,4104.91866,1683.13608,9670.51855,822.49725,3643.73723,1082.14403,7328.58936,1416.87231,-1.13580,0.01411,-1.08745,-1.16790,0.46328,0.00681,0.48074,0.44337,0.05506,0.10060,0.53232,-0.11657,-3.04841,0.09548,-2.81441,-3.32374,6.09577,0.20030,6.73694,5.56562,6.07625,0.23463,6.84121,5.62495,6.09441,0.24607,6.73681,5.53920,6.13417,0.28230,6.82740,5.43691,6.11206,0.28686,6.89480,5.36375,6.14718,0.28732,7.03877,5.49672,6.10997,0.17787,6.65716,5.74217,4.08605,0.10225,4.49456,3.86141,21.32231,2.02723,31.63055,17.50981,-7.23475,1.34312,-4.60010,-11.59817,-0.12700,0.04237,-0.01281,-0.23357,1.35745,0.01734,1.40582,1.31196,3.91395,0.35173,5.92582,3.37011,-3.95217,0.24958,-3.50307,-4.76915
108,461.01004815101624,142800,-3335.21077,-4113.34586,-5.64755,0.01366,9.68678,451.30954,-5801.97523,-978.19248,-1227.80411,-2235.98965,-3458.18720,-4760.38513,-5.94551,0.09995,-5.65345,-6.23127,0.04413,0.00017,0.04446,0.04382,0.04831,0.00015,0.04858,0.04794,0.05239,0.00023,0.05271,0.05186,0.05158,0.00029,0.05189,0.05090,0.05358,0.00009,0.05375,0.05341,0.04711,0.00015,0.04739,0.04678,0.21132,0.71343,2.08730,-1.63226,369.69837,3.08782,379.43805,362.82013,10.12401,2.28860,17.83622,6.37212,12.23273,7.44277,57.30420,6.92210,3.86945,1.48408,13.08175,1.79331,3970.86290,1428.77533,9680.38672,1113.02954,4326.86925,1914.35992,12067.73340,1123.01147,-1.13690,0.02233,-1.08683,-1.18405,0.46644,0.00542,0.48947,0.45432,0.11652,0.13265,0.55782,-0.12474,-3.08795,0.11484,-2.84455,-3.47180,6.05794,0.27552,6.74811,5.24057,6.06757,0.29347,6.79992,5.11552,6.08394,0.29093,6.77665,5.24209,6.10889,0.30877,7.09056,5.23503,6.02524,0.31320,6.94618,5.08535,6.07749,0.33679,6.93411,5.20681,6.07018,0.23737,6.69362,5.46120,4.09210,0.10930,4.32733,3.79410,21.64981,2.13198,29.25883,17.23927,-7.20935,1.37665,-4.79487,-11.95090,-0.11526,0.04315,0.00012,-0.23949,1.35223,0.02259,1.41914,1.28255,3.90753,0.33160,5.53506,3.32623,-3.96160,0.28068,-3.44831,-5.08071
109,448.037645816803,144000,-3394.42813,-4143.14738,-5.66250,0.07242,10.00254,437.91312,-5553.49541,-1247.40223,-1232.35474,-2124.58020,-2986.00252,-4543.90899,-5.91726,0.10150,-5.62180,-6.18707,0.04471,0.00015,0.04511,0.04446,0.04888,0.00015,0.04924,0.04859,0.05307,0.00017,0.05350,0.05271,0.05264,0.00044,0.05345,0.05190,0.05424,0.00031,0.05469,0.05365,0.04812,0.00040,0.04885,0.04740,0.32800,0.61490,2.12166,-1.46724,369.85592,2.92763,378.49490,362.64664,10.04588,2.20877,21.47367,6.25479,9.80704,2.14015,18.20521,6.14446,3.89847,1.53207,12.47923,1.91957,4172.85641,1572.58958,9089.24121,956.50568,3666.95763,1108.12919,6875.30859,925.91309,-1.13978,0.01610,-1.10366,-1.18409,0.46821,0.00660,0.48379,0.45152,0.08790,0.12052,0.48481,-0.11733,-3.10773,0.10192,-2.82162,-3.41451,6.06590,0.21534,6.66601,5.49091,6.06003,0.25575,6.70534,5.48280,6.07731,0.27137,6.85851,5.22051,6.16572,0.29007,7.05033,5.33740,6.10432,0.29823,6.88466,5.43003,6.18546,0.30947,7.01086,5.18433,6.10979,0.20586,6.71232,5.50781,4.08047,0.11858,4.53123,3.78492,21.35312,1.99930,28.22891,17.84733,-7.21859,1.34902,-3.92117,-13.22088,-0.12580,0.03675,-0.03821,-0.21128,1.35450,0.01907,1.40143,1.30536,3.87823,0.38243,6.03173,3.31536,-3.93667,0.24829,-3.46681,-4.83738
110,464.55944204330444,145200,-2488.85248,-3961.03778,-5.00805,0.01401,9.91213,454.55085,-5435.98018,-1147.65620,-1199.69918,-1957.84517,-3204.90563,-4352.09877,-5.89542,0.09570,-5.50075,-6.17813,0.04551,0.00021,0.04581,0.04512,0.04955,0.00017,0.04974,0.04924,0.05398,0.00028,0.05452,0.05351,0.05403,0.00029,0.05436,0.05345,0.05498,0.00014,0.05516,0.05469,0.04976,0.00046,0.05038,0.04886,0.23890,0.52729,1.51618,-1.06461,370.42325,2.89136,377.98535,358.75555,10.36215,2.65824,25.04452,6.90968,9.94425,2.62666,20.23034,6.40876,3.78894,1.35623,10.69843,1.68196,4257.12802,1550.26733,8500.59570,1260.95654,4161.98037,1519.63394,9178.99219,1201.51038,-1.13163,0.01438,-1.09597,-1.16757,0.46656,0.00641,0.48638,0.44925,0.09957,0.12609,0.77857,-0.09339,-3.12237,0.10399,-2.88584,-3.35095,6.06060,0.20900,6.68311,5.54188,6.03647,0.21469,6.61005,5.41677,6.08943,0.25291,6.80811,5.48022,6.07380,0.28581,6.77291,5.30948,6.04223,0.26075,6.84871,5.20965,6.17870,0.29680,7.11156,5.55087,6.08021,0.17771,6.50644,5.63891,4.07053,0.09844,4.39339,3.82030,21.41731,1.95963,28.31211,17.54569,-7.29627,1.53082,-4.40152,-12.98924,-0.13245,0.04377,0.00778,-0.23617,1.35323,0.01805,1.40906,1.30544,3.81093,0.35269,5.66020,3.32584,-3.93295,0.23487,-3.40061,-4.73765
111,446.6843001842499,146400,-2718.09705,-4176.25868,-5.39660,0.00718,9.83298,436.78071,-5212.72103,-975.85700,-1162.78649,-2142.55008,-2972.88894,-4051.66122,-5.88773,0.10087,-5.61889,-6.13036,0.04610,0.00025,0.04661,0.04581,0.05002,0.00032,0.05061,0.04967,0.05523,0.00048,0.05613,0.05453,0.05449,0.00021,0.05494,0.05423,0.05546,0.00027,0.05599,0.05512,0.05085,0.00032,0.05147,0.05038,0.28607,0.61519,2.29509,-1.86635,371.26706,3.05049,380.14511,363.82129,11.56697,4.45121,38.16341,7.10797,10.86964,5.63940,62.88874,6.77816,3.96969,1.41198,9.80060,1.71504,4374.86107,1742.59160,12322.04395,1691.35669,4444.43772,1879.30561,14466.98926,1327.55945,-1.12949,0.01749,-1.09173,-1.17517,0.47068,0.00740,0.49215,0.45471,0.08992,0.11567,0.45979,-0.09256,-3.14474,0.11897,-2.81376,-3.40375,6.07095,0.23293,6.70346,5.43044,6.08164,0.24369,6.80322,5.57840,6.14412,0.26739,6.83341,5.52521,6.06857,0.30816,7.15817,5.11861,6.08433,0.29731,6.87201,5.28585,6.13198,0.30657,6.87563,5.19794,6.09693,0.20844,6.77824,5.36890,4.04876,0.09845,4.29978,3.78826,21.13841,2.01240,28.26847,16.64763,-7.21424,1.35761,-4.81336,-13.32225,-0.14311,0.04176,-0.03822,-0.26157,1.35515,0.02159,1.40855,1.28604,3.85601,0.31880,5.78771,3.39917,-3.95225,0.23752,-3.39766,-4.97114
112,451.063191652298,147600,-3041.87223,-4124.65093,-1.77261,0.01610,9.80042,441.15852,-5030.31760,-1060.68956,-1200.75567,-1917.27109,-2831.32456,-3998.54254,-5.86011,0.10149,-5.60318,-6.20562,0.04675,0.00012,0.04696,0.04661,0.05097,0.00024,0.05122,0.05061,0.05651,0.00023,0.05678,0.05613,0.05518,0.00023,0.05545,0.05483,0.05613,0.00016,0.05638,0.05589,0.05185,0.00024,0.05215,0.05147,0.10404,0.59970,1.54303,-1.40362,371.54952,3.08571,382.03763,362.20807,11.23811,3.19692,23.79112,6.52545,10.64434,2.59086,21.64600,6.93409,4.40789,1.48350,9.05989,1.93947,4368.90607,1753.84563,12170.89551,1137.04333,4101.71680,1376.57157,9732.71387,963.96960,-1.12485,0.01778,-1.08720,-1.16531,0.46826,0.00673,0.48401,0.45175,0.08462,0.10295,0.45508,-0.09799,-3.09976,0.10411,-2.83870,-3.37962,6.02998,0.24078,6.75824,5.40211,6.04431,0.25505,6.69070,5.33940,6.02695,0.27738,6.72178,5.04267,6.04542,0.29641,6.75225,5.23295,6.00964,0.27926,6.64588,5.33777,6.05500,0.31187,6.77617,5.20456,6.03522,0.20430,6.52452,5.51892,4.06569,0.09568,4.32678,3.79352,21.28282,1.82340,26.96236,17.77850,-7.22395,1.37320,-4.23312,-12.60184,-0.15308,0.04848,-0.03660,-0.25950,1.34943,0.01880,1.39896,1.28423,3.85745,0.29646,5.69636,3.40551,-3.88225,0.22787,-3.48585,-5.02341
113,458.7796061038971,148800,-2694.18337,-3738.08978,-0.83846,0.00329,10.03312,448.65415,-5104.08317,-1038.86717,-1147.52074,-1716.64668,-2925.31196,-4029.73507,-5.82862,0.10516,-5.53717,-6.12912,0.04712,0.00019,0.04742,0.04693,0.05159,0.00035,0.05228,0.05112,0.05673,0.00024,0.05714,0.05647,0.05593,0.00038,0.05654,0.05538,0.05664,0.00033,0.05723,0.05614,0.05296,0.00060,0.05393,0.05204,0.31812,0.58115,1.83044,-1.25243,372.00748,3.23753,382.04568,364.53183,10.21043,2.64910,19.34251,6.77115,11.02674,3.05571,26.51778,6.97473,4.17024,1.58385,12.44830,1.96621,3974.43831,1452.67264,8506.37793,1176.79663,3949.13735,1264.19355,8657.15527,995.04230,-1.12054,0.01573,-1.07245,-1.17168,0.47101,0.00575,0.48530,0.45671,0.08496,0.08981,0.35436,-0.09589,-3.08067,0.10432,-2.78118,-3.33778,6.04337,0.22698,6.66517,5.38379,6.10589,0.22739,6.75461,5.26784,6.05810,0.26998,6.79179,5.44819,6.11167,0.29139,6.87732,5.37897,6.10811,0.29682,7.10997,5.32450,6.22568,0.32068,7.04527,5.14971,6.10880,0.19878,6.62609,5.57341,4.04670,0.09188,4.33654,3.82763,21.54448,2.12677,28.13106,17.88208,-7.13151,1.30273,-4.67145,-11.69871,-0.16136,0.04284,-0.01791,-0.25059,1.35807,0.01885,1.41280,1.31003,3.88004,0.34981,5.22893,3.33815,-3.87239,0.22749,-3.45048,-4.93996
114,460.3531048297882,150000,-2843.41662,-3498.84474,-3.60129,0.01637,10.66693,449.62893,-4886.72636,-1076.22252,-1122.35306,-1796.96980,-2599.11042,-3746.13306,-5.82415,0.10932,-5.52101,-6.11960,0.04747,0.00008,0.04759,0.04729,0.05294,0.00036,0.05344,0.05230,0.05763,0.00031,0.05804,0.05711,0.05723,0.00036,0.05763,0.05655,0.05784,0.00035,0.05824,0.05723,0.05470,0.00040,0.05517,0.05394,0.22326,0.56215,1.74351,-1.17525,372.74205,3.37841,380.81088,363.67908,11.00808,4.34427,41.35183,7.01670,11.48557,5.37000,56.02256,6.64102,4.48838,1.61679,12.25841,2.14291,4217.74979,1563.57556,10933.36133,1259.22473,4394.58225,1837.19809,12472.85742,1143.05139,-1.11995,0.01644,-1.08242,-1.17365,0.47007,0.00637,0.48638,0.45335,0.05863,0.09230,0.41034,-0.14696,-3.06201,0.10247,-2.79722,-3.34243,6.00906,0.21889,6.59949,5.46287,6.08777,0.24764,6.83253,5.38303,6.07353,0.27721,6.85101,5.23667,6.09840,0.28098,6.81989,5.33388,6.07876,0.26281,6.82708,5.45234,6.11586,0.30054,6.85255,5.13321,6.07723,0.19353,6.60019,5.59246,3.98951,0.10696,4.25236,3.67861,20.94149,1.76863,25.59286,17.14410,-7.11284,1.34888,-5.00248,-11.61484,-0.15607,0.03550,-0.05424,-0.27414,1.35370,0.01796,1.40387,1.30720,3.79200,0.29014,5.47843,3.33484,-3.85291,0.21083,-3.38973,-4.44127
115,453.8901209831238,151200,-2351.26329,-3636.84530,-2.21763,0.00328,9.51421,444.30618,-4509.06246,-1047.86390,-1126.51551,-1732.70751,-2601.28104,-3612.93076,-5.79977,0.10206,-5.58804,-6.10335,0.04805,0.00025,0.04841,0.04757,0.05419,0.00041,0.05479,0.05342,0.05866,0.00037,0.05925,0.05802,0.05816,0.00036,0.05877,0.05761,0.05842,0.00022,0.05883,0.05814,0.05539,0.00021,0.05575,0.05509,0.24012,0.52331,1.50730,-1.45181,372.95773,3.08186,381.07950,364.71536,10.44964,3.82174,31.73779,6.62014,9.20944,1.63890,19.14764,6.49561,4.70207,1.71648,13.22780,2.13606,4181.86579,1721.57492,13037.93066,1444.00366,3537.32837,1086.19006,6819.31592,1217.47192,-1.11743,0.01603,-1.08126,-1.16089,0.47686,0.00726,0.49738,0.45492,0.07789,0.08637,0.36519,-0.08922,-3.10344,0.11409,-2.88272,-3.45002,6.07397,0.19547,6.77016,5.55626,6.11301,0.24185,6.78700,5.36606,6.10272,0.26296,6.89521,5.42065,6.10721,0.29561,6.93429,4.93931,6.03684,0.28833,6.70376,5.32330,6.06393,0.28719,6.92966,5.27752,6.08295,0.18159,6.51572,5.49418,4.05339,0.09641,4.34739,3.80621,21.26284,2.16183,31.44265,17.11381,-7.34316,1.31489,-4.51773,-11.66054,-0.15840,0.03979,-0.05044,-0.26053,1.35462,0.01836,1.39984,1.31129,3.81005,0.31015,5.49145,3.35562,-3.90081,0.22079,-3.29973,-4.51616
